,csv_ids,domain,label,prediction,TAPEX,TAPAS
53,Q10873233_53.csv,mix ,unique,"There are only two females mentioned in the table, Xu Lanzhi and Zhou Xiuzhu, indicating a significant gender imbalance in the committee membership.",0,1
54,Q10873233_53.csv,mix ,simple,"Chen Tanqiu was both an alternate of the 6th Central Committee and became a member of the 7th Central Committee, highlighting career progression within the party.",1,1
55,Q19977258_81.csv,mix ,simple,"Taras Shevchenko used a variety of techniques including Paper, Italian pencil, Bristol board, Watercolor, Ink, Pen, Brush, Oil, Sepia, Bronze, Charcoal, Chalk, and Steel engraving in his paintings.",1,1
56,Q19977258_81.csv,mix ,count,There are 37 paintings listed in the table as works by Taras Shevchenko.,1,1
57,Q19977258_81.csv,mix ,superlative,"The largest painting by dimensions is 'Models.' made on Toned Paper, Charcoal, Chalk with dimensions of 76 × 57.",1,1
58,Q19977258_81.csv,mix ,aggregation,"The average year of creation for the listed paintings falls within the 1830s, indicating that Taras Shevchenko was most prolific during this decade.",1,1
59,Q19977258_81.csv,mix ,unique,"Each painting by Taras Shevchenko has a unique name, indicating a diverse range of subjects and themes in his work.",0,1
60,Q7304593_46.csv,mix ,count,There are 7 different scripts with the status 'Active' and type 'Abugida' in the table.,1,1
61,Q7304593_46.csv,mix ,unique,"The Ulu script has the most variants among all scripts listed, with a total of 10 different variants mentioned.",1,1
62,Q7304593_46.csv,mix ,simple,The Javanese script is derived from Kawi-Brahmic and is used to write Javanese and Cirebonese languages.,1,1
63,Q7304593_46.csv,mix ,superlative,"The Balinese script has the earliest derivation among all listed scripts, dating back to the 11th century from Kawi-Brahmic.",1,1
64,Q7304593_46.csv,mix ,all,"All scripts derived from Arabic are of the type 'Abjad', including Jawi and its variants.",1,1
65,Q4436040_28.csv,mix ,simple,Vladimir Kalinin is the current ambassador of Russia to Laos as indicated by the absence of a termination date in the table.,1,1
66,Q4436040_28.csv,mix ,count,"There have been 8 ambassadors of Russia to Laos since December 25, 1991, according to the provided list.",0,0
67,Q4436040_28.csv,mix ,ordinal,"Georgiy Rudov was the first ambassador of Russia to Laos listed in the table, appointed on December 25, 1991.",1,1
68,Q4436040_28.csv,mix ,all,All ambassadors listed have served for a duration of less than 5 years except for Valentin Yeremchenko and Yury Raykov who both served around 5 years or slightly more.,1,0
69,Q4436040_28.csv,mix ,unique,"Each ambassador in the list has a unique name, indicating there are no repeated appointments of the same individual as an ambassador of Russia to Laos.",1,1
70,Q4436067_32.csv,mix ,count,There are 10 ambassadors listed in the table who have served as representatives of Russia to Sri Lanka.,1,1
71,Q4436067_32.csv,mix ,ordinal,Yury Vinogradov was the first ambassador of Russia to Sri Lanka according to the provided list.,1,1
72,Q4436067_32.csv,mix ,simple,"Levan Dzhagaryan is the current ambassador of Russia to Sri Lanka, with credentials presented on 11 November 2022.",1,1
73,Q4436067_32.csv,mix ,superlative,Yury Matery served for the longest duration among all listed ambassadors from his appointment on 21 August 2017 until 8 September 2022.,1,1
74,Q4436067_32.csv,mix ,all,"All ambassadors of Russia to Sri Lanka listed in the table have specific dates of appointment and, except for Levan Dzhagaryan, specific dates of termination.",0,1
75,Q2549263_11.csv,mix ,superlative,The 1868 Lofoten storm has the highest death toll among all listed disasters in Norway with fatalities ranging from 96 to 100.,1,1
76,Q2549263_11.csv,mix ,aggregation,"The average number of fatalities per disaster in Norway, based on the provided list, is approximately 43, indicating a significant loss of life across these events.",1,1
77,Q2549263_11.csv,mix ,count,"There are 5 different types of disasters listed in the table: Storm, Tsunami, Landslide and megatsunami, Shipwrecks, Plane crash, Flood, Avalanche, Tide surge, Building fire, Pandemic, and Train accident, showing a variety of risks present in Norway.",0,1
78,Q2549263_11.csv,mix ,comparative,"Landslides and megatsunamis have caused more fatalities than floods, with events like the 1936 Loenvatnet landslide and megatsunami resulting in higher death tolls compared to any flood listed.",1,1
79,Q2549263_11.csv,mix ,simple,"The year 1868 is notable for having two significant disasters: the Lofoten storm and the Oppdal avalanche, highlighting the vulnerability of Norway to multiple types of natural disasters within a short timeframe.",1,1
80,Q16023025_67.csv,mix ,count,There are 12 distinct governors listed in the table.,1,1
81,Q16023025_67.csv,mix ,superlative,Sahbirin Noor is one of the latest governors to serve two non-consecutive terms.,0,1
82,Q16023025_67.csv,mix ,ordinal,Muhidin is the twelfth governor of South Kalimantan according to the list.,1,1
83,Q16023025_67.csv,mix ,aggregation,"The average duration of a governor's term cannot be precisely calculated due to missing end dates for some governors, but we can observe that terms vary significantly in length.",1,1
84,Q16023025_67.csv,mix ,simple,Rudy Ariffin served as the governor of South Kalimantan from 5 August 2005 to 5 August 2010 and then had a second term from 5 August 2010 to 5 August 2015.,1,1
85,Q18653559_79.csv,mix ,simple,"The first chairman of Xinjiang was Yang Zengxin, who served from 1912 until his assassination in 1928.",1,1
86,Q18653559_79.csv,mix ,count,"There were at least 7 different chairmen of Xinjiang between 1912 and 1949, based on the provided table information.",1,0
87,Q18653559_79.csv,mix ,ordinal,"Sheng Shicai was the fifth chairman of Xinjiang, serving from April 4, 1940, until August 29, 1944.",1,1
88,Q18653559_79.csv,mix ,unique,"Each chairman of Xinjiang had a unique combination of birth and death years, indicating that no two chairmen were born in the same year or died in the same year.",0,1
89,Q18653559_79.csv,mix ,superlative,"Among the listed chairmen, Sheng Shicai had one of the longest-lasting political affiliations mentioned, being associated with both the People's Anti-Imperialist Association and the Kuomintang during his tenure.",1,1
90,Q1309616_6.csv,mix ,count,There are 34 religious buildings listed in Timișoara.,0,1
91,Q1309616_6.csv,mix ,superlative,"The Romanian Orthodox denomination has the most churches in Timișoara, with a total of 17 entries.",1,1
92,Q1309616_6.csv,mix ,unique,Each district in Timișoara contains at least one unique religious building based on its name and denomination.,1,1
93,Q1309616_6.csv,mix ,aggregation,"The average number of churches per denomination is approximately 11, given that there are 3 main denominations listed: Romanian Orthodox, Serbian Orthodox, and Greek Catholic/Roman Catholic.",1,1
94,Q1309616_6.csv,mix ,simple,"The Church of the Dormition of the Mother of God is the most common church name in Timișoara, appearing four times across different districts.",1,1
95,Q2355315_8.csv,mix ,count,There are 63 members listed in the table as part of the House of Representatives of the Netherlands from 1994 to 1998.,1,0
96,Q2355315_8.csv,mix ,simple,Liesbeth Aiking-van Wageningen was part of both the AOV and Nijpels parliamentary groups during her term.,1,1
97,Q2355315_8.csv,mix ,aggregation,"The average duration that members of the House of Representatives held office from 1994 to 1998 is approximately 4 years, considering most members started on 17 May 1994 and left on 18 May 1998.",1,1
98,Q2355315_8.csv,mix ,comparative,More members were part of the CDA parliamentary group than any other group listed in the table.,1,1
99,Q2355315_8.csv,mix ,unique,"There are 7 different parliamentary groups represented in the House of Representatives from 1994 to 1998, as indicated by the unique entries in the 'parliamentary_group.1' column.",1,0
100,Q1431703_1.csv,mix ,superlative,The Varso Tower in Warsaw is the tallest building in the European Union with a height of 310 meters.,1,1
101,Q1431703_1.csv,mix ,aggregation,The average height of the top 10 tallest buildings in the European Union is approximately 244 meters.,1,1
102,Q1431703_1.csv,mix ,comparative,"The Commerzbank Tower in Frankfurt is taller than the Messeturm, also located in Frankfurt, by about 2.6 meters.",1,1
103,Q1431703_1.csv,mix ,count,There are 7 buildings in the list that exceed a height of 240 meters and were built after the year 2000.,0,0
104,Q1431703_1.csv,mix ,simple,"The Palace of Culture and Science in Warsaw was built in 1955, making it one of the oldest buildings on the list.",1,1
105,Q4434175_15.csv,mix ,count,"There are 25 stone churches listed in the table, indicating a significant presence of Ukrainian Baroque style architecture across different locations.",1,0
106,Q4434175_15.csv,mix ,superlative,"The Trinity Cathedral of the Hustynia Monastery is one of the earliest constructed churches, with its construction date ranging from 1674 to 1675, making it among the oldest in the list.",1,1
107,Q4434175_15.csv,mix ,simple,"Chernihiv has the highest number of Ukrainian Baroque style stone churches listed, with a total of 9 churches, showcasing its importance as a hub for this architectural style.",1,1
108,Q4434175_15.csv,mix ,comparative,"The construction or reconstruction dates of the churches in Chernihiv span from the end of the 17th century to the beginning of the 18th century, indicating a longer period of architectural activity compared to other locations like Hustynia, which saw significant construction in the late 17th and early 18th centuries.",1,1
109,Q4434175_15.csv,mix ,unique,"Each church listed has a unique set of characteristics, such as being a gate church, having a specific number of domes or parts, or being associated with notable historical figures like Ivan Mazepa, highlighting the diversity within Ukrainian Baroque architecture.",1,1
110,Q4436019_24.csv,mix ,simple,Yakov Davydov was a Diplomatic representative of Russia to Hungary in 1924.,1,1
111,Q4436019_24.csv,mix ,count,There are 5 ambassadors who held the position of Diplomatic representative between 1934 and 1941.,0,0
112,Q4436019_24.csv,mix ,ordinal,"Georgy Pushkin was the first Envoy of Russia to Hungary after World War II, serving from 1 October 1945 to 1 February 1946.",1,1
113,Q4436019_24.csv,mix ,unique,"Each ambassador had a unique tenure period, with no overlaps in their appointment and termination dates except for periods of no representation or closed missions.",1,1
114,Q4436019_24.csv,mix ,superlative,"Nikolai Sharonov had the longest tenure as a Diplomatic representative before becoming an Envoy among those listed, serving from 26 October 1939 to 23 June 1941.",1,1
115,Q15973490_65.csv,mix ,simple,Paul Le Mintier de Léhélec was the ambassador from 1968 to 1975.,1,1
116,Q15973490_65.csv,mix ,count,There are 15 ambassadors listed in the table from 1968 to the present.,1,1
117,Q15973490_65.csv,mix ,superlative,"The longest-serving ambassador in the list is Paul Le Mintier de Léhélec, who served for approximately 7 years.",1,0
118,Q15973490_65.csv,mix ,unique,There are two unique residences mentioned for the ambassadors: Port of Spain and Castries.,1,1
119,Q15973490_65.csv,mix ,ordinal,"Francis Étienne is the most recent ambassador listed, starting from 2022.",1,1
120,Q4435997_33.csv,mix ,count,There are 30 ambassadors of Russia to Portugal listed in the table.,0,0
121,Q4435997_33.csv,mix ,simple,Maximilian Nesselrode was appointed as Envoy in 1778 and terminated in 1789.,1,1
122,Q4435997_33.csv,mix ,ordinal,"Aleksey Stroganov is the first ambassador to have served both as Chargé d'affaires and Envoy, with his role changing on 13 March 1845.",1,1
123,Q4435997_33.csv,mix ,superlative,"Ivan Ozerov has the longest tenure as an Envoy, serving from 13 February 1854 to 1 August 1863, a total of approximately 9 years and 5 months.",1,1
124,Q4435997_33.csv,mix ,unique,"Each ambassador listed in the table has a unique name, indicating no repeating ambassadors throughout the history documented in the table.",1,0
125,Q16158108_71.csv,mix ,simple,Stanisław Pestkowski was appointed as a Diplomatic representative on 29 August 1924.,1,1
126,Q16158108_71.csv,mix ,count,There are 17 ambassadors listed in the table who served as representatives of Russia to Mexico.,1,1
127,Q16158108_71.csv,mix ,ordinal,"Aleksandr Makar was the fourth ambassador to be appointed after diplomatic relations were initially established, serving from 25 October 1927 to 26 January 1930.",0,1
128,Q16158108_71.csv,mix ,unique,"Each ambassador in the list held a unique position or title during their term of service, with some holding multiple titles like Konstantin Umansky who was both Envoy and Ambassador.",0,1
129,Q16158108_71.csv,mix ,aggregation,The average duration of an ambassador's tenure is approximately 2.5 years based on the provided appointment and termination dates.,1,1
130,Q20427522_99.csv,mix ,count,There are 14 different Indonesian folk songs listed in the table.,1,1
131,Q20427522_99.csv,mix ,unique,"The table contains songs sung in 5 unique languages or dialects, including Batak, Angkola Batak, Toba Batak, Karo Batak, Simalungun Batak, and Nias.",1,1
132,Q20427522_99.csv,mix ,simple,"Nahum Situmorang is the author of Dago Inang Sarge and Alusi Au, indicating he has contributed to songs in both Batak and Angkola Batak languages.",1,1
133,Q20427522_99.csv,mix ,all,"All songs listed with known authors were written by individuals, with no song attributed to more than one author according to the table.",1,1
134,Q20427522_99.csv,mix ,ordinal,"Siddik Sitompul is the first author in the list to have multiple songs credited to him, specifically Mumpat Taluktuk, O Tano Batak, and Sing Sing So, all of which are in the Toba Batak language.",1,1
135,Q4435999_30.csv,mix ,simple,Anatoly Kulazhenkov was appointed as Envoy on 30 April 1946.,1,1
136,Q4435999_30.csv,mix ,ordinal,"Pavel Yershov was the third ambassador to be appointed, serving after Fyodor Molochkov and before Dmitri Pozhidaev.",1,0
137,Q4435999_30.csv,mix ,count,There are 14 ambassadors listed in the table from Anatoly Kulazhenkov to Zoya Novozhilova.,1,1
138,Q4435999_30.csv,mix ,superlative,"Among all listed, Zoya Novozhilova had the longest tenure as an ambassador without a specified termination date within the provided data range.",1,1
139,Q4435999_30.csv,mix ,all,All ambassadors presented their credentials after their appointment dates.,0,1
140,Q15916742_64.csv,mix ,simple,"The first governor of the Qinghai Provincial People's Government listed in the table was Zhao Shoushan, who took office in January 1950.",1,1
141,Q15916742_64.csv,mix ,count,There are 21 different governors or directors listed in the table for the Qinghai Provincial People's Government and related committees from 1950 to 2020.,0,1
142,Q15916742_64.csv,mix ,superlative,"Liu Xianquan served as the Director of the Qinghai Revolutionary Committee for the longest term, from November 1967 to February 1977, which is approximately 9 years and 3 months.",1,1
143,Q15916742_64.csv,mix ,ordinal,"Sun Zuobin was the third governor listed in the table, serving first under the Qinghai Provincial People's Government and then as part of the Governor of the Qinghai Provincial People's Committee from June 1954 to March 1958.",1,1
144,Q15916742_64.csv,mix ,all,All governors or directors listed in the table are members of the Chinese Communist Party.,1,1
145,Q18477415_78.csv,mix ,count,There are 25 Brazilian cardinals listed in the table.,1,1
146,Q18477415_78.csv,mix ,superlative,"The oldest cardinal elevated to cardinalate was Augusto Álvaro da Silva, who lived from 1876 to 1968.",1,1
147,Q18477415_78.csv,mix ,aggregation,"The average year of elevation to cardinalate for the listed Brazilian cardinals is around 1975, considering the range from 1905 to 2024.",1,1
148,Q18477415_78.csv,mix ,unique,"There are 7 different popes who elevated the Brazilian cardinals to cardinalate, as indicated in the table.",1,1
149,Q18477415_78.csv,mix ,simple,"The most common mission for the Brazilian cardinals is the Archdiocese of São Paulo, with multiple cardinals assigned to it over the years.",0,1
150,Q5944564_35.csv,mix ,simple,The Zoroastrian month days include 30 unique names with their specific meanings.,1,1
151,Q5944564_35.csv,mix ,count,There are 30 days listed in the table of Zoroastrian month days.,1,1
152,Q5944564_35.csv,mix ,unique,"Each day_name_in_avestan is distinct, indicating no repetition in Avestan names throughout the month.",1,1
153,Q5944564_35.csv,mix ,ordinal,The first day of the Zoroastrian month is named Dadvah Ahura Mazdā and is commonly known as Hormozd.,1,1
154,Q5944564_35.csv,mix ,superlative,"Dadvah Ahura Mazdā, meaning 'Name of the Lord' or 'Creator', appears most frequently among the common names with three occurrences.",1,1
155,Q774261_0.csv,mix ,count,There are 4 airports listed in the State of Palestine.,1,1
156,Q774261_0.csv,mix ,simple,The Yasser Arafat International Airport is located in the Gaza Strip territory.,1,1
157,Q774261_0.csv,mix ,all,All airports listed in the table have been defunct or disused at some point in time.,1,1
158,Q774261_0.csv,mix ,unique,"There are 2 unique territories where airports are located, namely the Gaza Strip and the West Bank.",1,1
159,Q774261_0.csv,mix ,ordinal,"The first airport to be listed as defunct is the Yasser Arafat International Airport, which became defunct in 2000.",1,1
160,Q17023233_76.csv,mix ,superlative,The 1982-83 Polio epidemic had the highest death toll among all listed disasters with 99 fatalities.,1,1
161,Q17023233_76.csv,mix ,aggregation,"The average number of fatalities per disaster in Taiwan from the given list is approximately 68, indicating a significant impact on human life from these events.",1,1
162,Q17023233_76.csv,mix ,count,"There are 7 different types of disasters listed, including epidemics, mine disasters, typhoons, earthquakes, plane crashes, floods, and others, showing a diverse range of hazards in Taiwan.",0,1
163,Q17023233_76.csv,mix ,comparative,"Typhoons have caused more disasters than any other type, with at least 11 instances, compared to the next most frequent type, which is not as prevalent.",1,1
164,Q17023233_76.csv,mix ,simple,"The year 1951 experienced multiple significant disasters, including earthquakes, a typhoon, and floods, highlighting it as a particularly disastrous year in Taiwan's history.",1,1
165,Q5491294_37.csv,mix ,count,There are 4 unique names that appear as presidents in the given table.,1,1
166,Q5491294_37.csv,mix ,superlative,"Augustijn Gerhard Besier has the longest membership term among all listed presidents, serving from 5 June 1799 to 17 October 1801.",1,1
167,Q5491294_37.csv,mix ,aggregation,"The average duration of a president's term is approximately one month, considering all terms listed in the table.",1,1
168,Q5491294_37.csv,mix ,comparative,François Ermerins had more presidency terms than Anthonie Frederik Robbert Evert van Haersolte during their respective membership periods.,1,1
169,Q5491294_37.csv,mix ,simple,"Joannes Willem van Hasselt was a president with the earliest end date of membership term, which was 11 June 1799.",0,1
170,Q16158253_73.csv,mix ,superlative,Vladimir Vinokurov has the longest serving period among all ambassadors listed from 14 March 2016 to 24 May 2021.,1,1
171,Q16158253_73.csv,mix ,count,There are a total of 9 ambassadors of Russia to Jamaica listed in the table.,1,0
172,Q16158253_73.csv,mix ,simple,"Sergei Petrovich is the current ambassador of Russia to Jamaica, appointed on 24 May 2021.",1,1
173,Q16158253_73.csv,mix ,ordinal,"Igor Yakovlev was the second ambassador of Russia to Jamaica, serving from 5 January 1994 to 8 May 1998.",1,1
174,Q16158253_73.csv,mix ,all,"All ambassadors listed have served for a period of less than 6 years except for Vladimir Vinokurov and Eduard Malayan who served for approximately 5 years and 6 months and 4 years respectively, but specifically Vladimir Vinokurov served more than 5 years.",0,0
175,Q9373876_56.csv,mix ,superlative,The Varso Tower in Warsaw is the tallest building listed with a height of 310 meters.,1,1
176,Q9373876_56.csv,mix ,count,There are 20 buildings from Warsaw included in the list of the tallest buildings.,1,1
177,Q9373876_56.csv,mix ,comparative,"The Palace of Culture and Science is taller than the Olszynki Park building, with a height of 237 meters compared to 220.67 meters.",1,1
178,Q9373876_56.csv,mix ,unique,"There are multiple cities represented in the list, including Warsaw, Rzeszów, Wrocław, Szczecin, Gdańsk, Katowice, and Gdynia, indicating a diverse geographical distribution of tall buildings across Poland.",1,1
179,Q9373876_56.csv,mix ,simple,"The Hanza Tower, located in Szczecin, has a height of 125 meters and is the tallest building in Szczecin.",1,1
180,Q16158097_68.csv,mix ,simple,Dmitri Pozhidaev was appointed as an ambassador on 11 October 1958.,1,1
181,Q16158097_68.csv,mix ,count,There are 8 ambassadors listed in the table from 1958 to 1991.,1,1
182,Q16158097_68.csv,mix ,ordinal,"Yuri Rybakov is the last ambassador mentioned in the list, serving from 1990 until his termination on 25 December 1991.",1,1
183,Q16158097_68.csv,mix ,superlative,"Luka Palamarchuk had the longest tenure as an ambassador, serving for approximately 7 years from 13 August 1965 to 25 October 1972.",1,1
184,Q16158097_68.csv,mix ,all,"All ambassadors listed in the table were appointed and terminated within specific dates, with the exception of Malik Fazylov's termination year which is only noted as 1990 without a specific date.",0,1
185,Q3249894_14.csv,mix ,count,There are 27 different Italian governments listed in the table.,1,1
186,Q3249894_14.csv,mix ,superlative,The De Gasperi VII government had the longest duration with 712 days.,1,1
187,Q3249894_14.csv,mix ,aggregation,The average duration of all Italian governments listed is approximately 244 days.,1,1
188,Q3249894_14.csv,mix ,unique,"There are 7 unique prime ministers mentioned in the table, including Pietro Badoglio, Ivanoe Bonomi, Ferruccio Parri, Alcide De Gasperi, Amintore Fanfani, Antonio Segni, and others.",1,1
189,Q3249894_14.csv,mix ,simple,"Alcide De Gasperi served as prime minister for multiple governments across different legislatures, including the Constituent Assembly and the 1st and 2nd legislatures.",1,1
190,Q2120629_7.csv,mix ,count,There are 61 members listed in the table as part of the House of Representatives of the Netherlands from 1998 to 2002.,1,0
191,Q2120629_7.csv,mix ,simple,Jozias van Aartsen was a member of the VVD parliamentary group and assumed office on 19 May 1998.,1,1
192,Q2120629_7.csv,mix ,aggregation,The average duration of tenure for all members who started on 19 May 1998 and left on 22 May 2002 is approximately 4 years.,1,1
193,Q2120629_7.csv,mix ,comparative,More members from the PvdA parliamentary group assumed office on 19 May 1998 than from any other group.,1,1
194,Q2120629_7.csv,mix ,unique,There are 7 different parliamentary groups represented in the House of Representatives as per the given list.,1,1
195,Q15895936_62.csv,mix ,superlative,The Life Tour has the highest attendance with 4150000 attendees.,1,1
196,Q15895936_62.csv,mix ,count,There are 8 tours that took place in Asia.,0,0
197,Q15895936_62.csv,mix ,aggregation,The average number of shows across all tours is approximately 63.5.,1,1
198,Q15895936_62.csv,mix ,simple,"The Nowhere World Tour started on December 23, 2011, and ended on January 14, 2024.",1,1
199,Q15895936_62.csv,mix ,comparative,The Just Rock It! World Tour had more shows than the D.N.A World Tour.,1,1
200,Q10873224_54.csv,mix ,aggregation,The average birth year of the members of the 9th Central Committee of the Chinese Communist Party is approximately 1910.,1,1
201,Q10873224_54.csv,mix ,superlative,"Mao Zedong is the earliest born member among all listed members, born in 1893.",1,1
202,Q10873224_54.csv,mix ,count,There are 45 members listed in the table as part of the 9th Central Committee of the Chinese Communist Party.,1,0
