,csv_ids,domain,label,prediction,TAPEX,TAPAS
25,2-12582968-1.html.csv,sport,simple,Lukáš Melich achieved a throw of 61.51 meters at the 1998 World Junior Championships.,1,1
26,2-12582968-1.html.csv,sport,superlative,"Lukáš Melich's best performance was at the 2013 World Championships with a throw of 79.36 meters, which is his highest recorded distance.",1,1
27,2-12582968-1.html.csv,sport,ordinal,"The first competition Lukáš Melich participated in was the 1998 World Junior Championships in Annecy, France.",1,1
28,2-12582968-1.html.csv,sport,count,Lukáš Melich competed in a total of 9 competitions between 1998 and 2013.,1,1
29,2-12582968-1.html.csv,sport,comparative,"In the 2008 Beijing Olympics, Lukáš Melich's throw of 70.56 meters was lower than his performance at both the 2005 and 2006 World Championships.",1,1
30,2-14820149-3.html.csv,sport,superlative,Juan Garriga achieved his highest points of 221 in 1988.,1,1
31,2-14820149-3.html.csv,sport,aggregation,The total number of wins across all years is 3.,0,1
32,2-14820149-3.html.csv,sport,negation,Juan Garriga did not win any races in the 500cc class during his career from 1984 to 1993.,1,1
33,2-14820149-3.html.csv,sport,count,"There are two instances where Juan Garriga scored exactly 121 points, both in 1990 and 1991.",1,1
34,2-14820149-3.html.csv,sport,simple,"In 1987, Juan Garriga raced with the team Ducados-Yamaha.",1,1
35,2-12392766-3.html.csv,sport,superlative,The United States achieved the highest total number of medals with 36.,1,1
36,2-12392766-3.html.csv,sport,comparative,"Russia has fewer total medals than the United States, with 28 compared to 36.",1,1
37,2-12392766-3.html.csv,sport,unique,"There are three different nations tied at rank 6 with a total of 3 medals each: South Korea, Sweden, and Italy.",1,1
38,2-12392766-3.html.csv,sport,negation,Finland did not win any gold or silver medals but obtained two bronze medals.,1,1
39,2-12392766-3.html.csv,sport,count,"There are three nations with a total of exactly 2 medals: Georgia, Germany, and Finland.",1,1
40,2-1140095-1.html.csv,sport,count,There were 11 races in the 1968 Formula One season.,1,1
41,2-1140095-1.html.csv,sport,simple,Graham Hill won the Monaco Grand Prix on 26 May.,1,1
42,2-1140095-1.html.csv,sport,superlative,The Spanish Grand Prix was held at Jarama circuit.,1,1
43,2-1140095-1.html.csv,sport,ordinal,The first race of the season was the South African Grand Prix on January 1st.,1,1
44,2-1140095-1.html.csv,sport,unique,Each race had a unique winning driver and constructor combination.,1,1
45,2-1123180-2.html.csv,sport,superlative,Michael Schumacher achieved the fastest time in the 1993 Portuguese Grand Prix with a time of 1:32:46.309.,1,1
46,2-1123180-2.html.csv,sport,simple,"Damon Hill started from grid position 1 but did not finish first, indicating he faced challenges during the race.",1,1
47,2-1123180-2.html.csv,sport,count,There were 9 drivers who retired due to collisions in the 1993 Portuguese Grand Prix.,0,1
48,2-1123180-2.html.csv,sport,ordinal,"Ayrton Senna started from grid position 4 but only completed 19 laps, finishing 15th overall.",0,1
49,2-1123180-2.html.csv,sport,negation,Rubens Barrichello did not win the race despite completing 68 laps.,1,1
50,1-2419754-1.html.csv,sport,all,All institutions left the conference in 1995.,1,1
51,1-2419754-1.html.csv,sport,count,There are six institutions listed in the Great Midwest Conference table.,1,1
52,1-2419754-1.html.csv,sport,superlative,"The University of Cincinnati has the highest enrollment among the listed institutions with 41,357 students.",1,1
53,1-2419754-1.html.csv,sport,ordinal,"Saint Louis University is the oldest institution in the conference, founded in 1818.",1,1
54,1-2419754-1.html.csv,sport,surface,DUMMY,0,1
55,2-17746881-1.html.csv,sport,count,There are 5 teams from D1 and 3 teams from D2 competing in the tournament.,1,1
56,2-17746881-1.html.csv,sport,superlative,Paris SG has the highest aggregate score of 10 goals in their match against US Orléans.,1,0
57,2-17746881-1.html.csv,sport,comparative,AJ Auxerre scored more goals in total than Lille OSC with a combined score of 5-2 compared to 3-2 respectively.,0,0
58,2-17746881-1.html.csv,sport,aggregation,The average aggregate score across all matches is (1+2 + 3+2 + 1+5 + 2+3 + 2+1 +4+1 +3+7 +4+1)/12 = 35/12 ≈ 2.92 goals per match.,1,1
59,2-17746881-1.html.csv,sport,simple,AS Beauvais won both rounds against SM Caen with scores of 1-0 and 3-1 respectively.,1,1
60,1-23157997-13.html.csv,sport,superlative,Tom Zirbel achieved the highest number of general classification leads across all stages.,1,1
61,1-23157997-13.html.csv,sport,all,Bissell was the team_classification leader for every stage in the 2009 Nature Valley Grand Prix.,1,1
62,1-23157997-13.html.csv,sport,count,Lucas Sebastian Haedo won two stages of the race.,1,1
63,1-23157997-13.html.csv,sport,ordinal,"Rory Sutherland became the general_classification leader at the final stage, stage 6.",1,1
64,1-23157997-13.html.csv,sport,simple,Chad Gerlach was the mountains_classification winner in stages 5 and 6.,1,1
65,2-187504-13.html.csv,sport,superlative,The Soviet Union achieved the highest number of gold medals in the 1988 Winter Olympics.,1,1
66,2-187504-13.html.csv,sport,aggregation,The total number of gold medals awarded at the 1988 Winter Olympics was 50.,0,0
67,2-187504-13.html.csv,sport,comparative,East Germany secured more silver medals than Switzerland in the 1988 Winter Olympics.,1,1
68,2-187504-13.html.csv,sport,count,There are four nations with exactly 3 bronze medals at the 1988 Winter Olympics.,0,0
69,2-187504-13.html.csv,sport,negation,Canada did not win any gold medals in the 1988 Winter Olympics.,1,1
70,2-18855244-2.html.csv,mix,simple,"Robert Garrett competed in the discus event on April 6, 1896.",1,1
71,2-18855244-2.html.csv,mix,count,"There are 3 athletes from Greece who won medals on April 6, 1896.",1,1
72,2-18855244-2.html.csv,mix,superlative,Hermann Weingärtner is the athlete with the highest number of gold medals in gymnastics.,1,1
73,2-18855244-2.html.csv,mix,aggregation,The total number of gold medals won by athletes from the United States is 10.,0,1
74,2-18855244-2.html.csv,mix,ordinal,"Carl Osburn is the first shooter to win three consecutive medals between July 29 and July 31, 1920.",1,1
75,2-14076898-4.html.csv,sport,superlative,The team with the highest points scored 12 points in 7 games.,1,1
76,2-14076898-4.html.csv,sport,aggregation,The average number of points per game across all teams is approximately 6.14.,1,1
77,2-14076898-4.html.csv,sport,count,There are 5 teams that lost more than 2 games.,1,0
78,2-14076898-4.html.csv,sport,negation,No team drew more than one game.,1,1
79,2-14076898-4.html.csv,sport,simple,"One team has a goal difference of 51 - 10, which is the largest in the tournament.",0,1
80,2-16045118-20.html.csv,mix,simple,Whoopi Goldberg won the Best Supporting Actress award in 1991 for her role in 'Ghost'.,1,1
81,2-16045118-20.html.csv,mix,count,There are two Golden Globe nominations for Whoopi Goldberg in this table.,1,1
82,2-16045118-20.html.csv,mix,surface,DUMMY,0,1
83,2-16045118-20.html.csv,mix,surface,DUMMY,0,1
84,2-16045118-20.html.csv,mix,surface,DUMMY,0,1
85,2-10234157-2.html.csv,sport,superlative,Andy Goode achieved the highest points in the 2007-08 English Premiership with 207 points.,1,1
86,2-10234157-2.html.csv,sport,superlative,"Danny Cipriani scored the most tries, with a total of 6 tries.",1,1
87,2-10234157-2.html.csv,sport,superlative,Charlie Hodgson had the highest number of drop goals in the season with 9 drops.,1,1
88,2-10234157-2.html.csv,sport,count,There are two players who each have exactly 2 drop goals: Adrian Jarvis and Chris Malone.,0,0
89,2-10234157-2.html.csv,sport,unique,Shane Drahm from Worcester Warriors is the only player with both 1 try and 1 drop goal.,1,1
90,2-11963735-4.html.csv,sport,superlative,"Allen Iverson scored the highest points in a single game with 51 against the Lakers on December 5, 2007.",1,1
91,2-11963735-4.html.csv,sport,aggregation,"The Nuggets' average attendance during this period was approximately 17,300 per game.",1,1
92,2-11963735-4.html.csv,sport,comparative,Allen Iverson had a higher score than Carmelo Anthony in more games during this stretch of the season.,1,1
93,2-11963735-4.html.csv,sport,count,There were 5 home games where the Nuggets scored over 110 points.,1,1
94,2-11963735-4.html.csv,sport,ordinal,"The first game of the month resulted in a Nuggets win with a score of 115-89 against the Heat on December 2, 2007.",0,1
95,1-25030512-41.html.csv,politics,simple,All incumbents in the Pennsylvania districts represented either the Democratic or Republican party.,1,1
96,1-25030512-41.html.csv,politics,count,There are 15 districts listed with election results for the United States House of Representatives in 2012.,1,1
97,1-25030512-41.html.csv,politics,superlative,Mike Doyle from district 14 has the highest percentage of votes with 77.0%.,1,1
98,1-25030512-41.html.csv,politics,aggregation,The average vote percentage for incumbents who were re-elected is 61.1%.,1,1
99,1-25030512-41.html.csv,politics,negation,Mark Critz from district 12 was the only incumbent who lost their re-election bid.,1,1
100,2-15177130-1.html.csv,sport,count,Reg Parnell participated in 11 different events between 1950 and 1953.,1,1
101,2-15177130-1.html.csv,sport,superlative,Juan Manuel Fangio achieved the highest race finish with a first place at the Glover Trophy on 6th April 1953.,0,0
102,2-15177130-1.html.csv,sport,negation,Raymond Mays did not start the BRDC International Trophy qualifying heat on 26th June 1950.,0,0
103,2-15177130-1.html.csv,sport,unique,"There are 8 unique circuits mentioned in the table, including Silverstone, Goodwood, Pedralbes, Bremgarten, Reims, Monza, Valentino Park, Albi, Dundrod, Boreham, and Goodwood again.",1,0
104,2-15177130-1.html.csv,sport,simple,Reg Parnell finished 5th in the British Grand Prix at Silverstone on 14th July 1951.,1,1
105,2-17337904-12.html.csv,mix,count,There are 2 state leaders from Jin.,1,1
106,2-17337904-12.html.csv,mix,simple,Qin has three rulers with the title 'ruler'.,1,1
107,2-17337904-12.html.csv,mix,unique,The royal house 'ji' is shared by multiple state leaders across different states.,1,1
108,2-17337904-12.html.csv,mix,all,All sovereigns from the state of Chen have the title 'duke'.,0,0
109,2-17337904-12.html.csv,mix,simple,"Chu has two viscounts named Xiong Yan the Elder and Xiong Yong, both from the royal house Mi.",1,1
110,1-25847911-1.html.csv,culture,aggregation,The average rating across all episodes is 15.8%.,1,1
111,1-25847911-1.html.csv,culture,superlative,Episode 6 has the highest rating of 17.9%.,1,1
112,1-25847911-1.html.csv,culture,comparative,"Episodes 2, 4, and 5 have higher ratings than episodes 3,7,9,10.",1,1
113,1-25847911-1.html.csv,culture,count,There are 3 episodes with ratings above 16%.,1,1
114,1-25847911-1.html.csv,culture,surface,DUMMY,0,1
115,2-15029747-1.html.csv,culture,count,Brandi Love received 5 award nominations in 2013.,1,1
116,2-15029747-1.html.csv,culture,simple,"In 2013, Brandi Love won the Best Cougar / MILF Performer (Editor’s Choice) at the NightMoves Award.",1,1
117,2-15029747-1.html.csv,culture,unique,"There are three different ceremonies where Brandi Love was nominated or won an award in 2013: AVN Awards, NightMoves Awards, and XBIZ Awards.",1,1
118,2-15029747-1.html.csv,culture,simple,Brandi Love’s work 'big titty milfs' was associated with her nomination for Most Outrageous Sex Scene at the 2013 AVN Awards.,1,1
119,2-15029747-1.html.csv,culture,negation,Brandi Love did not win any awards at the AVN Awards in 2013.,1,1
120,2-11713403-3.html.csv,sport,superlative,Chris Jackson achieved the highest number of receptions with 119.,1,1
121,2-11713403-3.html.csv,sport,aggregation,The total yards accumulated by all players in the 2006 Georgia Force season is 3179 yards.,1,1
122,2-11713403-3.html.csv,sport,negation,Jermaine Smith did not score any touchdowns during the season.,1,1
123,2-11713403-3.html.csv,sport,comparative,Derek Lee had more receptions than Chris Jackson but fewer touchdowns.,1,0
124,2-11713403-3.html.csv,sport,simple,Jamin Elliott had an average of 11.3 yards per reception.,1,1
125,2-18025901-1.html.csv,sport,aggregation,"The average attendance across all matches is 14,634.",1,1
126,2-18025901-1.html.csv,sport,superlative,"Manchester United has the highest attendance in their match against Watford with 15,105 spectators.",1,0
127,2-18025901-1.html.csv,sport,count,There are 5 different winners in the listed FA Cup matches.,1,1
128,2-18025901-1.html.csv,sport,simple,Stoke City lost to Birmingham City in a penalty shootout after a goalless draw.,1,1
129,2-18025901-1.html.csv,sport,unique,Each match was played at a distinct venue without any repeats during these seasons.,0,1
130,1-24584486-1.html.csv,sport,superlative,James Calado achieved his highest points total of 457 in the 2009 British Formula Renault 2.0 series.,1,1
131,1-24584486-1.html.csv,sport,comparative,"In 2008, James Calado scored more than double the points in the British Formula Renault 2.0 series compared to the Portuguese Formula Renault 2.0 Winter Series.",1,1
132,1-24584486-1.html.csv,sport,count,James Calado participated in a total of 5 different racing series throughout his career as per the table.,1,0
133,1-24584486-1.html.csv,sport,ordinal,The British Formula Renault 2.0 series in 2008 was James Calado's third most successful season in terms of points.,0,0
134,1-24584486-1.html.csv,sport,simple,James Calado won 3 races in the Portuguese Formula Renault 2.0 Winter Series during the 2008 season.,1,1
135,2-10750694-19.html.csv,sport,superlative,Richmond scored the highest points in their game against Essendon with 15.11 (101).,1,1
136,2-10750694-19.html.csv,sport,aggregation,The total crowd across all games on 30 August 1952 was 6000 + 20723 + 18753 + 9000 + 28000 + 49107 = 116583.,1,1
137,2-10750694-19.html.csv,sport,negation,"Carlton did not score the highest in their game against Geelong, scoring only 3.14 (32).",1,1
138,2-10750694-19.html.csv,sport,comparative,Footscray scored higher than South Melbourne with 13.13 (91) compared to 8.13 (61).,1,1
139,2-10750694-19.html.csv,sport,unique,Each home team played at a unique venue in the 1952 VFL season games listed.,1,1
140,2-17832085-4.html.csv,sport,comparative,Levante UD has the same goal difference as Hércules CF.,1,0
141,2-17832085-4.html.csv,sport,superlative,Hércules CF achieved the highest points in the 1965-66 Segunda División with 39 points.,1,1
142,2-17832085-4.html.csv,sport,aggregation,The average number of goals scored per club is [average calculation needed].,1,1
143,2-17832085-4.html.csv,sport,negation,Real Valladolid did not have the highest goal difference despite being in position 4.,0,1
144,2-17832085-4.html.csv,sport,simple,CD Badajoz has the lowest points with only 16 points in total.,1,1
145,2-10774891-18.html.csv,sport,superlative,Essendon scored the highest with 17.21 (123) against Carlton on 24 August 1957.,1,1
146,2-10774891-18.html.csv,sport,aggregation,"The total crowd across all venues on 24 August 1957 was 10000 + 35751 + 25436 + 10000 + 29300 + 35000 = 105,487 people.",1,1
147,2-10774891-18.html.csv,sport,comparative,Melbourne's score of 18.12 (120) was higher than Richmond's 10.11 (71).,1,1
148,2-10774891-18.html.csv,sport,simple,Footscray played against Hawthorn at Western Oval on 24 August 1957.,1,1
149,2-10774891-18.html.csv,sport,count,There were 6 matches played on 24 August 1957.,1,1
150,2-1825661-2.html.csv,mix,superlative,The 300sel 3.5 model has the highest number built among all Mercedes-Benz W108 models.,1,1
151,2-1825661-2.html.csv,mix,aggregation,"The total production of all Mercedes-Benz W108 models is 2,369 + 2,519 + 6,526 + 9,483 + 2,533 = 23,930 units.",1,1
152,2-1825661-2.html.csv,mix,count,There are 5 different models of Mercedes-Benz W108 cars listed in the table.,0,0
153,2-1825661-2.html.csv,mix,simple,The 300sel model with chassis code w109.015 has a 3.0L M189 I6 engine.,1,1
154,2-1825661-2.html.csv,mix,comparative,"The 300sel 6.3 model was produced for the longest duration among all models, from December 1967 to September 1972.",1,1
155,2-10361861-2.html.csv,sport,simple,The Minnesota Vikings played 16 games in the 1980 season.,1,1
156,2-10361861-2.html.csv,sport,aggregation,"The average attendance at Minnesota Vikings games during the 1980 season was approximately 48,000.",1,1
157,2-10361861-2.html.csv,sport,superlative,"Week 4 against the Detroit Lions had the highest attendance with 80,291 fans.",1,1
158,2-10361861-2.html.csv,sport,count,The Vikings won a total of 9 games during the 1980 season.,1,1
159,2-10361861-2.html.csv,sport,ordinal,"The first game of the season was played on September 7, 1980, against the Atlanta Falcons with a result of W 24 - 23.",1,1
160,2-10773616-16.html.csv,sport,aggregation,"The total crowd attendance across all games on August 14th, 1954 was 16870 + 18556 + 29744 + 24000 + 22000 + 11500 = let's calculate: 16870+18556=35426; 35426+29744=65170; 65170+24000=89170; 89170+22000=111170; 111170+11500=122670. So, The total crowd attendance across all games on August 14th, 1954 was 122,670.",1,1
161,2-10773616-16.html.csv,sport,superlative,The highest home team score of the day was achieved by St Kilda with 13.12 (90) at Junction Oval.,0,0
162,2-10773616-16.html.csv,sport,comparative,"Melbourne scored higher than Richmond, winning their match with a score of 15.4 (94) against Richmond's 10.18 (78).",1,0
163,2-10773616-16.html.csv,sport,count,"There were 6 games played on August 14th, 1954 in the VFL season.",1,1
164,2-10773616-16.html.csv,sport,simple,Carlton played against Essendon at Princes Park with a home team score of 10.16 (76) and an away team score of 11.14 (80).,1,1
165,2-1100124-1.html.csv,sport,superlative,"The highest attendance during the 1964 World Series was 67,101 at Yankee Stadium on October 10.",0,1
166,2-1100124-1.html.csv,sport,aggregation,"The average attendance across all games of the 1964 World Series was approximately 46,000.",1,1
167,2-1100124-1.html.csv,sport,ordinal,Game 3 had the highest attendance among all seven games of the series.,1,1
168,2-1100124-1.html.csv,sport,simple,All games in the 1964 World Series were held at either Busch Stadium or Yankee Stadium.,1,1
169,2-1100124-1.html.csv,sport,count,There were four games played at Busch Stadium during the 1964 World Series.,0,0
170,2-11048203-1.html.csv,sport,simple,Hatem Aqel played a match in Singapore on 28 January 2009 which resulted in a loss.,1,1
171,2-11048203-1.html.csv,sport,count,There are three friendly matches where Hatem Aqel's team won.,1,1
172,2-11048203-1.html.csv,sport,superlative,The highest score achieved by Hatem Aqel's team was 5 - 0 in a win during the 2006 FIFA World Cup qualification.,1,1
173,2-11048203-1.html.csv,sport,negation,Hatem Aqel did not lose any matches held in Kuwait.,1,0
174,2-11048203-1.html.csv,sport,aggregation,The total number of wins in Hatem Aqel's recorded matches is 5.,1,0
175,2-17324893-3.html.csv,sport,count,The New York Rangers won 10 games out of 14 in November.,0,1
176,2-17324893-3.html.csv,sport,superlative,The highest score achieved by the New York Rangers in November was 7 - 2 against the California Golden Seals on game 15.,1,1
177,2-17324893-3.html.csv,sport,aggregation,The total number of goals scored by the New York Rangers in November is 52.,1,1
178,2-17324893-3.html.csv,sport,negation,There were no games in November where the New York Rangers lost by more than two goals.,0,1
179,2-17324893-3.html.csv,sport,simple,The New York Rangers had a record of 15 - 7 - 2 after game 24 in November.,1,1
180,2-1520959-1.html.csv,culture,count,There are 2 rides located in the aerial park.,1,1
181,2-1520959-1.html.csv,culture,superlative,"The oldest ride is buffalo mountain coaster, which was opened in 1987.",1,1
182,2-1520959-1.html.csv,culture,unique,All rides in action park have a steel sit down style except for one.,0,0
183,2-1520959-1.html.csv,culture,ordinal,Ben 10 - Ultimate Mission was the third rollercoaster to be introduced in the theme park.,0,0
184,2-1520959-1.html.csv,culture,simple,The Shock Wave is a standing up rollercoaster manufactured by Intamin.,1,1
185,2-1235883-1.html.csv,sport,simple,Umberto Maglioli raced for Scuderia Ferrari in 1953.,1,1
186,2-1235883-1.html.csv,sport,count,"There are two entries where Umberto Maglioli scored points in 1954, each contributing 2 points.",1,1
187,2-1235883-1.html.csv,sport,superlative,The highest point value Umberto Maglioli achieved was 1 1⁄3 points in 1955.,1,1
188,2-1235883-1.html.csv,sport,aggregation,Umberto Maglioli accumulated a total of 2 + 2 + 1 1⁄3 + 1 1⁄3 = 6 2⁄3 points across all his races.,1,1
189,2-1235883-1.html.csv,sport,negation,Umberto Maglioli did not score any points in 1956 or 1957.,1,1
190,2-18813729-2.html.csv,culture,count,There are 4 songs with the 'dead guys remix' in the table.,1,1
191,2-18813729-2.html.csv,culture,simple,"In 2003, multiple artists released songs remixed by 'dead guys'.",1,0
192,2-18813729-2.html.csv,culture,ordinal,The first occurrence of the 'dead guys remix' is in the year 2003.,1,1
193,2-18813729-2.html.csv,culture,unique,There are multiple unique artists associated with the 'dead guys remix'.,1,1
194,2-18813729-2.html.csv,culture,all,All songs released in 2003 feature the 'dead guys remix'.,1,1
195,2-180342-8.html.csv,mix,superlative,The Shard London Bridge is the tallest building in London with a height of 306 meters.,1,1
196,2-180342-8.html.csv,mix,ordinal,"Old St Paul's Cathedral was the second tallest structure in London for over 350 years, from 1310 to 1666.",0,0
197,2-180342-8.html.csv,mix,count,There are five structures located in the City of London listed as the tallest buildings at various times.,0,1
198,2-180342-8.html.csv,mix,comparative,"The Crystal Palace Transmitting Station is taller than One Canada Square, with heights of 219 meters and 235 meters respectively.",0,1
199,2-180342-8.html.csv,mix,aggregation,The average height of the tallest buildings in London over the years is approximately 123.8 meters.,1,1
200,2-12209065-5.html.csv,sport,superlative,"The Orioles achieved their highest attendance of the month on July 22 with 47,785 attendees against the Phillies.",0,0
201,2-12209065-5.html.csv,sport,aggregation,"The average attendance for all games in July was approximately 40,000 spectators.",1,1
202,2-12209065-5.html.csv,sport,negation,The Orioles did not have any game with zero losses in their record during the month of July.,0,1
203,2-12209065-5.html.csv,sport,count,There were a total of 22 games played by the Baltimore Orioles in July according to the table.,1,1
204,2-12209065-5.html.csv,sport,simple,"On July 4, the Orioles won both games against the Tigers with scores of 4-3 and 11-8 respectively.",1,1
205,2-18662679-3.html.csv,sport,superlative,The fastest time in the Men's Quadruple Sculls event was achieved by Australia with 5:36.20.,1,1
206,2-18662679-3.html.csv,sport,ordinal,Estonia finished in fourth place with a time of 5:42.22.,1,1
207,2-18662679-3.html.csv,sport,aggregation,The average time for all teams in the Men's Quadruple Sculls event is approximately 5:49.12.,1,1
208,2-18662679-3.html.csv,sport,unique,Each country represented in the event has only one team participating.,1,1
209,2-18662679-3.html.csv,sport,simple,"The Czech Republic team, consisting of Vitasek, Dolecek, Hanak, and Jirka, finished with a time of 6:00.98.",1,1
210,2-16570286-3.html.csv,sport,superlative,Ray Lindwall took the most wickets in the series with 27.,1,1
211,2-16570286-3.html.csv,sport,aggregation,The average number of wickets taken by all players is 18.14.,0,1
212,2-16570286-3.html.csv,sport,comparative,Bill Johnston has a higher wicket count than Keith Miller despite having the same number of matches.,1,1
213,2-16570286-3.html.csv,sport,count,There are 3 English players in the series.,1,1
214,2-16570286-3.html.csv,sport,all,All Australian bowlers took more than 10 wickets each.,0,0
215,2-17599325-1.html.csv,sport,superlative,Alec Mildren achieved the most wins in Queensland with two victories.,1,1
216,2-17599325-1.html.csv,sport,count,Stan Jones won races on two different dates in Victoria.,1,1
217,2-17599325-1.html.csv,sport,unique,Stirling Moss was the only non-Australian winner in the championship.,1,1
218,2-17599325-1.html.csv,sport,all,All races were held at unique circuits across Australia and Tasmania.,0,0
219,2-17599325-1.html.csv,sport,count,There are nine races listed in the 1958 Australian Drivers' Championship.,1,1
220,2-1620397-5.html.csv,mix,count,There are three audio plays featuring the 5th Doctor released between October and December 2011.,1,1
221,2-1620397-5.html.csv,mix,ordinal,The first audio play released was 'the elite' in October 2011.,1,1
222,2-1620397-5.html.csv,mix,simple,"The audio play 'hexagora' features the 5th Doctor, Tegan, and Nyssa, released in November 2011.",1,1
223,2-1620397-5.html.csv,mix,aggregation,The total number of audio plays released in 2012 is five.,0,0
224,2-1620397-5.html.csv,mix,unique,Each audio play features a unique combination of companions.,1,1
225,2-14841421-2.html.csv,sport,superlative,Iran has the highest number of gold medals with 9.,1,1
226,2-14841421-2.html.csv,sport,count,There are two countries tied for the last rank: Chinese Taipei and Indonesia.,1,1
227,2-14841421-2.html.csv,sport,aggregation,The total number of bronze medals awarded in the championship is 14.,1,1
228,2-14841421-2.html.csv,sport,negation,Saudi Arabia did not win any gold or bronze medals.,1,1
229,2-14841421-2.html.csv,sport,simple,"Japan has 0 gold, 1 silver, and 2 bronze medals.",1,1
230,2-13189034-1.html.csv,culture,count,"There are 7 specials featured in the table, each with unique vehicle selections for Hammond, Clarkson, and May.",1,1
231,2-13189034-1.html.csv,culture,superlative,"The 'Vietnam Special' has the highest budget at 15,000,000₫ among all episodes listed.",1,1
232,2-13189034-1.html.csv,culture,ordinal,The first special listed in the table is the 'Winter Olympics' from February 2006.,1,1
233,2-13189034-1.html.csv,culture,unique,"Each special episode features distinct vehicle choices for Hammond, Clarkson, and May without repetition across episodes.",1,1
234,2-13189034-1.html.csv,culture,simple,"In the 'Botswana Special', Jeremy Clarkson drove a 1981 Lancia Beta Coupe.",1,1
235,2-11902366-4.html.csv,sport,superlative,"The New Jersey Devils had their highest attendance of 19,621 against Philadelphia on November 17.",0,1
236,2-11902366-4.html.csv,sport,count,There were 8 home games played by the New Jersey Devils in November 2007-08.,1,0
237,2-11902366-4.html.csv,sport,aggregation,"The average attendance per game for the New Jersey Devils in November was approximately 15,813.",1,1
238,2-11902366-4.html.csv,sport,simple,The New Jersey Devils won against Pittsburgh with a score of 3-2 on November 12.,1,1
239,2-11902366-4.html.csv,sport,ordinal,"The first game of the month was played on November 2 against Toronto, resulting in a 3-2 win for New Jersey.",0,0
240,1-2417308-3.html.csv,politics,all,All the vacancies in the 34th United States Congress were due to the legislature failing to elect on time.,1,1
241,1-2417308-3.html.csv,politics,count,There are 5 states with vacancies in the 34th United States Congress.,1,1
242,1-2417308-3.html.csv,politics,ordinal,"The earliest date of formal installation among the listed successors was January 13, 1857.",0,1
243,1-2417308-3.html.csv,politics,simple,"John Parker Hale (R) was installed as a successor in New Hampshire on July 30, 1855.",1,1
244,1-2417308-3.html.csv,politics,unique,Each state with a vacancy had only one successor appointed.,1,1
245,2-10790651-10.html.csv,sport,superlative,Carlton achieved the highest home team score with 22.8 (140) against Essendon.,0,0
246,2-10790651-10.html.csv,sport,aggregation,"The total attendance across all games on June 29 was 83,000.",1,1
247,2-10790651-10.html.csv,sport,comparative,Melbourne scored higher than Fitzroy in their match at Brunswick Street Oval.,0,0
248,2-10790651-10.html.csv,sport,unique,All away team scores are unique in the listed matches.,1,0
249,2-10790651-10.html.csv,sport,count,"There were 5 games played on June 29, 1935.",0,0
