,csv_ids,domain,label,prediction,TAPEX,TAPAS
30,2-14820149-3.html.csv,sport,superlative,Juan Garriga achieved his highest score of 221 points in the 1988 racing season.,1,1
31,2-14820149-3.html.csv,sport,simple,"In 1984, Juan Garriga competed in the 250cc class with the Yamaha team and scored 0 points.",1,1
32,2-14820149-3.html.csv,sport,count,Juan Garriga competed with the Ducados - Yamaha team in 4 different racing seasons.,1,1
33,2-14820149-3.html.csv,sport,comparative,Juan Garriga scored more points in the 1988 season than in any other year recorded in the table.,1,1
34,2-14820149-3.html.csv,sport,negation,"Juan Garriga did not achieve any wins in the 1984, 1985, 1986, 1989, 1990, 1991, 1992 and 1993 racing seasons.",1,1
35,2-12392766-3.html.csv,sport,superlative,The United States achieved the highest total medal count with 36 medals.,1,1
36,2-12392766-3.html.csv,sport,comparative,"Russia won more total medals than Japan, with 28 medals compared to 14.",1,1
37,2-12392766-3.html.csv,sport,count,"There are three nations tied for sixth place in the medal standings: South Korea, Sweden, and Italy.",1,1
38,2-12392766-3.html.csv,sport,simple,"China won 0 gold medals, 2 silver medals, and 3 bronze medals in the competition.",1,1
39,2-12392766-3.html.csv,sport,ordinal,Japan is the third-ranked nation in the competition with a total of 14 medals.,1,1
40,2-1140095-1.html.csv,sport,simple,Jim Clark achieved both pole position and the fastest lap at the South African Grand Prix.,1,1
41,2-1140095-1.html.csv,sport,count,There were three races where the tyre type 'g' was used during the 1968 Formula One season.,1,1
42,2-1140095-1.html.csv,sport,superlative,Jackie Stewart had the most wins with four races during the 1968 Formula One season.,1,1
43,2-1140095-1.html.csv,sport,unique,"There were five different constructors who won races in the 1968 Formula One season: Lotus - Ford, McLaren - Ford, Matra - Ford, Ferrari and McLaren.",1,1
44,2-1140095-1.html.csv,sport,simple,Graham Hill won the Spanish and Monaco Grand Prix in 1968.,1,1
45,2-1123180-2.html.csv,sport,superlative,"Michael Schumacher completed the most laps of any driver in the 1993 Portuguese Grand Prix, finishing 71 laps.",1,1
46,2-1123180-2.html.csv,sport,comparative,"Alain Prost finished with a faster time than Damon Hill, despite both completing 71 laps.",1,1
47,2-1123180-2.html.csv,sport,count,Five drivers retired due to engine failures during the 1993 Portuguese Grand Prix.,0,0
48,2-1123180-2.html.csv,sport,simple,Rubens Barrichello started the race in 7th position on the grid.,0,0
49,2-1123180-2.html.csv,sport,ordinal,Christian Fittipaldi was the fourth driver to retire with a retirement reason of +2 laps.,1,1
50,1-2419754-1.html.csv,sport,superlative,"Saint Louis University was founded earliest, in 1818.",1,1
51,1-2419754-1.html.csv,sport,aggregation,"The average enrollment across these six universities is approximately 16,098 students.",1,1
52,1-2419754-1.html.csv,sport,all,All of these universities joined the conference in or before 1993.,0,0
53,1-2419754-1.html.csv,sport,simple,"The University of Cincinnati is located in Cincinnati, Ohio.",1,1
54,1-2419754-1.html.csv,sport,count,There are four private universities and two public universities listed in the table.,1,1
55,2-17746881-1.html.csv,sport,simple,AS Monaco defeated FC Nantes with a score of 2-1.,0,0
56,2-17746881-1.html.csv,sport,comparative,Paris SG conceded more goals (7) than any other team in the listed matches.,1,1
57,2-17746881-1.html.csv,sport,count,There are 4 matches where a D2 team defeated a D1 team.,1,1
58,2-17746881-1.html.csv,sport,simple,Stade Rennais won against Angers SCO with a score of 4-1.,1,1
59,2-17746881-1.html.csv,sport,simple,Olympique de Marseille advanced by defeating Sporting Toulon Var with a score of 3-2.,1,1
60,1-23157997-13.html.csv,sport,superlative,Tom Zirbel achieved the highest number of stage wins in the general classification throughout the six stages of the race.,1,1
61,1-23157997-13.html.csv,sport,all,"Throughout all six stages, Bissell was the team with the top team classification.",1,1
62,1-23157997-13.html.csv,sport,simple,Lucas Sebastian Haedo won stages 2 and 4 of the 2009 Nature Valley Grand Prix.,1,1
63,1-23157997-13.html.csv,sport,unique,There were five different stage winners in the 2009 Nature Valley Grand Prix.,1,0
64,1-23157997-13.html.csv,sport,comparative,Thomas Soladay had a higher number of points classification wins than any other rider.,1,1
65,2-187504-13.html.csv,sport,superlative,The Soviet Union achieved the highest total medal count with 29 medals.,1,1
66,2-187504-13.html.csv,sport,comparative,"East Germany won more gold medals than Switzerland, with 9 compared to 5.",1,1
67,2-187504-13.html.csv,sport,ordinal,Finland ranked fourth in the medal standings with a total of 7 medals.,1,1
68,2-187504-13.html.csv,sport,simple,"Canada won 0 gold medals, 2 silver medals, and 3 bronze medals at the 1988 Winter Olympics.",1,1
69,2-187504-13.html.csv,sport,count,There are 13 nations listed in the table with medal counts.,1,1
70,2-18855244-2.html.csv,mix,superlative,Michael Phelps has achieved the highest medal count with a total of 22 medals.,1,1
71,2-18855244-2.html.csv,mix,count,There are 18 different athletes from the United States listed as medalists in this table.,1,0
72,2-18855244-2.html.csv,mix,simple,"Carl Osburn won medals in shooting events on July 30th and July 31st, 1920.",1,1
73,2-18855244-2.html.csv,mix,unique,"The table includes medalists from 7 different nations: United States, France, Greece, Germany, Italy, Finland, and Soviet Union.",1,1
74,2-18855244-2.html.csv,mix,comparative,Ray Ewry won more medals (8) than any other athlete listed in this table except for Michael Phelps and Larisa Latynina.,1,0
75,2-14076898-4.html.csv,sport,superlative,The team with the highest point total achieved 12 points during the championships.,1,1
76,2-14076898-4.html.csv,sport,comparative,The team with a goal difference of 51 - 10 had a higher point total than the team with a goal difference of 32 - 27.,1,1
77,2-14076898-4.html.csv,sport,aggregation,"On average, teams lost approximately 3.33 games during the championships.",1,1
78,2-14076898-4.html.csv,sport,simple,"One team played 7 games, drew 0, and lost 1 game.",1,1
79,2-14076898-4.html.csv,sport,negation,No team achieved a goal difference greater than 51 - 10.,1,1
80,2-16045118-20.html.csv,mix,count,There have been 3 instances of Whoopi Goldberg winning a Golden Globe award according to the table.,1,1
81,2-16045118-20.html.csv,mix,superlative,Oprah Winfrey and Whoopi Goldberg are tied for the most nominations with 3 nominations each.,1,1
82,2-16045118-20.html.csv,mix,simple,Diana Ross won a Golden Globe award for Best New Star - Actress in 1973.,1,1
83,2-16045118-20.html.csv,mix,unique,The table lists nominations and wins across 8 different award categories.,1,0
84,2-16045118-20.html.csv,mix,ordinal,"Halle Berry was the first actor to be nominated twice in the Best Actress - Drama category, in 2002 and 2011.",1,1
85,2-10234157-2.html.csv,sport,superlative,Andy Goode achieved the highest point total with 207 points.,1,1
86,2-10234157-2.html.csv,sport,comparative,"Charlie Hodgson scored more points than Alberto Di Bernardo, with 201 points compared to 127.",1,1
87,2-10234157-2.html.csv,sport,simple,Danny Cipriani scored 6 tries during the season.,1,1
88,2-10234157-2.html.csv,sport,aggregation,The total number of drop goals scored by all listed players is 19.,1,0
89,2-10234157-2.html.csv,sport,unique,There are 11 distinct players listed in the table.,1,1
90,2-11963735-4.html.csv,sport,superlative,"Allen Iverson had the highest single-game score for the Nuggets during this period with 51 points against the Lakers on December 5, 2007.",1,1
91,2-11963735-4.html.csv,sport,comparative,The Nuggets generally had higher attendance at home games against teams like the Lakers (19155) and Mavericks (20155) compared to games against the Hornets (13337).,1,1
92,2-11963735-4.html.csv,sport,simple,Carmelo Anthony was the leading scorer in 6 out of the 13 games listed in the table.,1,1
93,2-11963735-4.html.csv,sport,aggregation,The Nuggets' record improved from 11-7 to 18-12 over the period covered in the table.,1,1
94,2-11963735-4.html.csv,sport,count,There are 4 games where Allen Iverson was the leading scorer for the Nuggets in the provided data.,1,1
95,1-25030512-41.html.csv,politics,comparative,"Mike Doyle received the highest percentage of votes (77.0%) among the listed candidates, surpassing all others in their respective districts.",1,0
96,1-25030512-41.html.csv,politics,count,"There are 7 Republican incumbents who were re-elected in Pennsylvania in 2012, according to the provided data.",1,1
97,1-25030512-41.html.csv,politics,simple,"Mark Critz lost his re-election bid in Pennsylvania's 12th district, resulting in a Republican gain.",1,1
98,1-25030512-41.html.csv,politics,aggregation,"The average vote percentage for Democratic candidates who were re-elected is 67.67%, calculated from Allyson Schwartz, Mike Doyle, and Bob Brady.",1,1
99,1-25030512-41.html.csv,politics,unique,"There are 5 different years represented for when the listed candidates were first elected: 1994, 1998, 2000, 2002, 2004, 2006, 2008, and 2010.",1,1
100,2-15177130-1.html.csv,sport,simple,"Reg Parnell participated in races at Goodwood on three different dates: September 29th, 1950, September 29th, 1951, and April 6th, 1953.",1,1
101,2-15177130-1.html.csv,sport,count,There are 8 instances of drivers achieving a 'ret' (retired) result in the provided data.,1,1
102,2-15177130-1.html.csv,sport,unique,"The table includes race results from 8 different circuits: Silverstone, Goodwood, Pedralbes, Bremgarten, Reims, Monza, Valentino Park, and Boreham.",1,0
103,2-15177130-1.html.csv,sport,simple,Juan Manuel Fangio did not participate in any races at Silverstone according to the provided data.,1,0
104,2-15177130-1.html.csv,sport,comparative,Ken Wharton participated in more races than Hans Stuck in the provided data.,1,1
105,2-17337904-12.html.csv,mix,simple,Wu was a sovereign state led by a leader named wu with the title of marquis.,1,1
106,2-17337904-12.html.csv,mix,count,There are three leaders listed from the state of Qin.,1,1
107,2-17337904-12.html.csv,mix,unique,The royal house 'mi' is unique to the state of Chu.,1,1
108,2-17337904-12.html.csv,mix,simple,"The state of Jin was led by Jing and Xi, both holding the title of marquis.",1,1
109,2-17337904-12.html.csv,mix,simple,The state of Song was led by a leader named li with the title of duke.,1,1
110,1-25847911-1.html.csv,culture,superlative,"Episode 6, with a rating of 17.9%, achieved the highest rating among the episodes listed in the table.",1,1
111,1-25847911-1.html.csv,culture,comparative,The rating for episode 5 (16.8%) is higher than the rating for episode 3 (13.8%).,1,1
112,1-25847911-1.html.csv,culture,simple,"Episode 2 of 'dragon zakura' was broadcast on July 15, 2005, and is titled 'jibun no yowasa wo shire!'",1,1
113,1-25847911-1.html.csv,culture,ordinal,Episode 3 is the second episode listed in the table with a rating below 15%.,1,1
114,1-25847911-1.html.csv,culture,count,There are 8 episodes listed in the table with ratings above 14%.,1,0
115,2-15029747-1.html.csv,culture,count,Brandi Love received nominations in 5 different award ceremonies in 2013.,1,1
116,2-15029747-1.html.csv,culture,simple,Brandi Love was nominated for 'Most Outrageous Sex Scene' at the 2013 AVN Awards.,1,1
117,2-15029747-1.html.csv,culture,negation,Brandi Love did not win any AVN Awards in 2013.,0,1
118,2-15029747-1.html.csv,culture,simple,Brandi Love won the 'Best Cougar / Milf Performer (Editor’s Choice)' award at the 2013 Nightmoves Awards.,1,1
119,2-15029747-1.html.csv,culture,unique,"The table lists nominations and wins for Brandi Love in three different award ceremonies: AVN, Nightmoves, and Xbiz.",0,0
120,2-11713403-3.html.csv,sport,superlative,Chris Jackson had the most receiving yards with 1438 yards.,1,1
121,2-11713403-3.html.csv,sport,comparative,"Derek Lee had more receptions than Jamin Elliott, with 127 receptions to Elliott's 66.",1,1
122,2-11713403-3.html.csv,sport,simple,Robert Thomas had 8 receptions for 52 yards.,1,1
123,2-11713403-3.html.csv,sport,aggregation,The total number of touchdowns scored by all players is 65.,1,0
124,2-11713403-3.html.csv,sport,count,There are 16 players listed in the 2006 Georgia Force season table.,1,1
125,2-18025901-1.html.csv,sport,superlative,The match between Birmingham City and Stoke City in the 1971-72 FA Cup had the highest attendance with 25841 spectators.,1,1
126,2-18025901-1.html.csv,sport,simple,Manchester United won the 1969-70 FA Cup third-fourth place match against Watford with a score of 2-0.,1,1
127,2-18025901-1.html.csv,sport,comparative,Stoke City's score of 3 in the 1970-71 FA Cup match was higher than Burnley’s score of 1 in the 1973-74 FA Cup match.,1,1
128,2-18025901-1.html.csv,sport,count,There are 5 different venues listed in the table for the FA Cup third-fourth place matches.,1,0
129,2-18025901-1.html.csv,sport,ordinal,The 1969-70 FA Cup third-fourth place match is the first match recorded in the table.,1,1
130,1-24584486-1.html.csv,sport,superlative,James Calado achieved his highest points total in the 2009 British Formula Renault 2.0 series with 457 points.,1,1
131,1-24584486-1.html.csv,sport,comparative,James Calado participated in more races in the 2010 British Formula Three Championship (30 races) than in the 2009 Formula Renault 2.0 Eurocup (6 races).,1,1
132,1-24584486-1.html.csv,sport,simple,"In the 2011 GP2 Final, James Calado secured 1 win.",1,1
133,1-24584486-1.html.csv,sport,ordinal,James Calado finished 2nd in the 2009 British Formula Renault 2.0 series and the 2010 British Formula Three Championship.,1,1
134,1-24584486-1.html.csv,sport,count,James Calado competed in 3 different series in the year 2011.,0,1
135,2-10750694-19.html.csv,sport,superlative,"Richmond achieved the highest score in a match on August 30, 1952, with 101 points.",1,1
136,2-10750694-19.html.csv,sport,comparative,"Hawthorn's score of 59 was lower than North Melbourne's score of 82 on August 30, 1952.",1,1
137,2-10750694-19.html.csv,sport,simple,"The match between Geelong and Carlton was played at Kardinia Park on August 30, 1952.",1,1
138,2-10750694-19.html.csv,sport,count,"There were 6 matches played on August 30, 1952, as recorded in the table.",1,1
139,2-10750694-19.html.csv,sport,superlative,"The match between Geelong and Carlton attracted the largest crowd of 49107 on August 30, 1952.",1,1
140,2-17832085-4.html.csv,sport,superlative,Hércules CF achieved the highest number of points with 39 in the 1965-66 Segunda División season.,1,1
141,2-17832085-4.html.csv,sport,comparative,"Algeciras CF scored 13 more goals than Cádiz CF, demonstrating a significant difference in offensive performance.",1,1
142,2-17832085-4.html.csv,sport,aggregation,"The average goal difference across all clubs in the league was approximately +2.2, calculated from the total goal difference divided by the number of teams.",1,1
143,2-17832085-4.html.csv,sport,ordinal,"CD Badajoz finished in the last position, being the 16th team in the 1965-66 Segunda División ranking.",1,1
144,2-17832085-4.html.csv,sport,simple,Granada CF played 30 matches and secured 16 wins during the 1965-66 Segunda División season.,1,1
145,2-10774891-18.html.csv,sport,superlative,Essendon achieved the highest total score with 123 points against Carlton.,1,1
146,2-10774891-18.html.csv,sport,comparative,Melbourne's score of 120 points was higher than Fitzroy's score of 104 points.,1,1
147,2-10774891-18.html.csv,sport,count,There are 6 different venues listed in the table for these matches.,1,1
148,2-10774891-18.html.csv,sport,simple,The match between North Melbourne and South Melbourne was played at Arden Street Oval.,1,1
149,2-10774891-18.html.csv,sport,aggregation,"The average crowd size for these six matches was approximately 26,916 people.",1,1
150,2-1825661-2.html.csv,mix,superlative,"The 300sel 3.5 model had the highest production number with 9,483 units built.",1,1
151,2-1825661-2.html.csv,mix,comparative,"The 300sel 6.3 model had a higher number of units built (6,526) than the 300sel 4.5 (2,533).",1,1
152,2-1825661-2.html.csv,mix,simple,The 300sel model was initially equipped with a 3.0l M189 I6 engine.,1,1
153,2-1825661-2.html.csv,mix,count,There are 5 different Mercedes-Benz W108 models listed in the table.,0,0
154,2-1825661-2.html.csv,mix,aggregation,"The production time spans from 09/65 to 10/72, representing a production period of approximately 7 years.",1,0
155,2-10361861-2.html.csv,sport,simple,The Vikings defeated the Atlanta Falcons 24-23 in their first game of the season.,1,1
156,2-10361861-2.html.csv,sport,count,The Vikings played 16 games during the 1980 season.,1,1
157,2-10361861-2.html.csv,sport,superlative,"The game against the Houston Oilers had the lowest score difference for the Vikings, with a 20-16 loss.",1,1
158,2-10361861-2.html.csv,sport,aggregation,"The average attendance for the Vikings' home games was approximately 48,487.",1,1
159,2-10361861-2.html.csv,sport,comparative,The Vikings had a higher attendance in their games against the Chicago Bears (59983 and 46751) compared to their games against the New Orleans Saints (30936).,1,1
160,2-10773616-16.html.csv,sport,superlative,Melbourne achieved the highest score in the matches recorded with 94 points.,1,1
161,2-10773616-16.html.csv,sport,comparative,South Melbourne scored higher than Collingwood with 90 points compared to 88 points.,1,0
162,2-10773616-16.html.csv,sport,count,There are 6 different venues listed in the table for these matches.,1,1
163,2-10773616-16.html.csv,sport,simple,The match between North Melbourne and Footscray was held at Arden Street Oval.,1,1
164,2-10773616-16.html.csv,sport,aggregation,"The average crowd size for these matches is approximately 21,283 people.",1,1
165,2-1100124-1.html.csv,sport,superlative,"Game 3 at Yankee Stadium had the highest attendance with 67,101 people.",0,1
166,2-1100124-1.html.csv,sport,comparative,The attendance for games played at Yankee Stadium was generally higher than those at Busch Stadium.,1,1
167,2-1100124-1.html.csv,sport,aggregation,"The total attendance across all seven games of the 1964 World Series was 257,902.",1,1
168,2-1100124-1.html.csv,sport,ordinal,Game 6 was the second to last game played at Busch Stadium during the 1964 World Series.,0,0
169,2-1100124-1.html.csv,sport,simple,The first game of the 1964 World Series was played on October 7th at Busch Stadium.,1,1
170,2-11048203-1.html.csv,sport,count,Hatem Aqel played in Amman for 6 out of his 9 recorded matches.,1,1
171,2-11048203-1.html.csv,sport,simple,"On February 18, 2004, Hatem Aqel's team achieved a score of 5-0 against an unknown opponent.",0,0
172,2-11048203-1.html.csv,sport,aggregation,"Hatem Aqel's team won 5 matches out of the 9 recorded matches, resulting in a win rate of approximately 55.56%.",1,1
173,2-11048203-1.html.csv,sport,negation,Hatem Aqel did not lose any matches in 2002.,1,1
174,2-11048203-1.html.csv,sport,unique,"There are 4 different competitions recorded in the table: 2002 Arab Nations Cup, 2004 AFC Asian Cup Qualification, 2006 FIFA World Cup Qualification, and Friendly matches.",1,1
175,2-17324893-3.html.csv,sport,simple,The New York Rangers defeated the Chicago Black Hawks 3-2 in game 11.,1,1
176,2-17324893-3.html.csv,sport,comparative,The Rangers scored more goals against the Pittsburgh Penguins in game 19 (5-3) than in game 12 (6-4).,0,1
177,2-17324893-3.html.csv,sport,count,The New York Rangers played against the Philadelphia Flyers twice during the games listed in the table.,1,1
178,2-17324893-3.html.csv,sport,ordinal,The Rangers achieved a record of 11-4-1 in game 16.,1,1
179,2-17324893-3.html.csv,sport,aggregation,The average score difference for the Rangers in the listed games is approximately 2.05 goals.,1,1
180,2-1520959-1.html.csv,culture,superlative,"Buffalo Mountain Coaster is the oldest ride in the park, having opened in 1987.",1,1
181,2-1520959-1.html.csv,culture,count,There are two rides located in the Aerial Park themed area.,1,1
182,2-1520959-1.html.csv,culture,unique,"The park features rides from five different manufacturers: Intamin, Mauer Söhne, Vekoma, Zamperla, and Gerstlauer.",1,1
183,2-1520959-1.html.csv,culture,simple,G Force is a steel sit down style rollercoaster manufactured by Mauer Söhne.,1,1
184,2-1520959-1.html.csv,culture,ordinal,"Troublesome Trucks Runaway Coaster is the newest ride in Thomas Land, opening in 2008.",1,1
185,2-1235883-1.html.csv,sport,simple,"In 1953, Umberto Maglioli driving for Scuderia Ferrari earned 0 points with a Ferrari 553 chassis and a Ferrari straight-4 engine.",1,1
186,2-1235883-1.html.csv,sport,count,Scuderia Ferrari entered Umberto Maglioli in the race 5 times between 1953 and 1955.,1,1
187,2-1235883-1.html.csv,sport,comparative,Umberto Maglioli earned more points in 1954 (2 points) than in 1953 (0 points).,1,1
188,2-1235883-1.html.csv,sport,aggregation,Umberto Maglioli accumulated a total of 4 1/3 points across all the years represented in the table.,1,0
189,2-1235883-1.html.csv,sport,unique,There are two different engine types used by Umberto Maglioli in the table: Ferrari straight-4 and Maserati straight-6.,1,1
190,2-18813729-2.html.csv,culture,simple,Blondie's song 'good boys' was released in 2003 as part of the album 'the curse of blondie'.,1,1
191,2-18813729-2.html.csv,culture,count,There are three songs listed that were released in the year 2003.,1,1
192,2-18813729-2.html.csv,culture,unique,There are six different artists represented in the provided song list.,1,1
193,2-18813729-2.html.csv,culture,all,All remixes listed for songs released in 2003 are 'dead guys remix'.,1,1
194,2-18813729-2.html.csv,culture,simple,Pixie Lott's song 'turn it up' was released in 2010 and has a 'dee - lux remix'.,1,1
195,2-180342-8.html.csv,mix,superlative,"The Shard London Bridge is the tallest structure in the list, reaching a height of 306 metres.",1,1
196,2-180342-8.html.csv,mix,comparative,"St Paul's Cathedral, with a height of 111 metres, is taller than Battersea Power Station, which is 113 metres tall.",0,1
197,2-180342-8.html.csv,mix,simple,The White Tower was the tallest structure in London for 1098 to 1310 years.,1,1
198,2-180342-8.html.csv,mix,count,There are three structures listed that are located in the City of London.,1,1
199,2-180342-8.html.csv,mix,ordinal,The Monument to the Great Fire of London is the fourth structure in the list by the order of its years as tallest.,0,1
200,2-12209065-5.html.csv,sport,simple,"On July 1st, the Orioles defeated the Phillies with a score of 4-1.",1,1
201,2-12209065-5.html.csv,sport,aggregation,The Orioles' record throughout the provided dates was 61 wins and 38 losses.,1,1
202,2-12209065-5.html.csv,sport,comparative,The attendance for the games against the Tigers on July 6th (18197) was lower than the attendance for the game against the Phillies on July 1st (47610).,1,1
203,2-12209065-5.html.csv,sport,count,"There are 5 different opponents featured in the provided game data: Phillies, Tigers, Brewers, Blue Jays, and Red Sox.",1,1
204,2-12209065-5.html.csv,sport,simple,The Orioles defeated the White Sox on July 19th with a score of 8-3.,1,1
205,2-18662679-3.html.csv,sport,superlative,Australia achieved the fastest time of 5:36.20 in the men's quadruple sculls at the 2008 Summer Olympics.,1,1
206,2-18662679-3.html.csv,sport,comparative,Italy's time of 5:36.42 was slightly slower than Australia's time of 5:36.20.,1,1
207,2-18662679-3.html.csv,sport,ordinal,Russia finished in third place with a time of 5:39.18.,1,1
208,2-18662679-3.html.csv,sport,simple,The Czech Republic finished with a time of 6:00.98 in the men's quadruple sculls.,1,1
209,2-18662679-3.html.csv,sport,count,"There are five different countries represented in the results: Australia, Italy, Russia, Estonia, and Czech Republic.",1,1
210,2-16570286-3.html.csv,sport,superlative,Ray Lindwall achieved the best bowling figures in the series with 6 wickets for 20 runs.,1,1
211,2-16570286-3.html.csv,sport,comparative,"Bill Johnston took the same number of wickets as Ray Lindwall, both claiming 27 wickets during the series.",1,1
212,2-16570286-3.html.csv,sport,aggregation,The Australian players collectively took 68 wickets in the series.,1,1
213,2-16570286-3.html.csv,sport,count,There are three players from England listed in the 1948 Ashes series data.,1,1
214,2-16570286-3.html.csv,sport,simple,Alec Bedser played in 5 matches and had an average of 38.22.,1,1
215,2-17599325-1.html.csv,sport,simple,"Jack Brabham won the South Pacific Championship for Racing Cars at the Gnoo Blas circuit in Orange, New South Wales.",1,1
216,2-17599325-1.html.csv,sport,count,There were three races held in Victoria during the 1958 Australian Drivers' Championship.,1,0
217,2-17599325-1.html.csv,sport,superlative,"Stirling Moss was the winner of the Melbourne Grand Prix, which was held on the latest date in the championship.",1,1
218,2-17599325-1.html.csv,sport,unique,"The championship races took place in five different locations: New South Wales, Victoria, Tasmania, South Australia, and Queensland.",1,1
219,2-17599325-1.html.csv,sport,ordinal,The Australian Grand Prix at Mount Panorama was the seventh race in the 1958 Australian Drivers' Championship series.,1,1
220,2-1620397-5.html.csv,mix,simple,"The audio play 'the elite' features the 5th Doctor alongside Tegan, Nyssa, and a Dalek.",1,1
221,2-1620397-5.html.csv,mix,count,There are three audio plays featuring the 5th Doctor in the 6eb series.,1,1
222,2-1620397-5.html.csv,mix,simple,The audio play 'the guardians of prophecy' was released in May 2012 and features the 6th Doctor and Peri.,1,1
223,2-1620397-5.html.csv,mix,unique,"The audio plays feature a variety of characters, including Susan Foreman, Ian Chesterton, Barbara Wright, Jamie McCrimmon, and Zoe Heriot.",1,1
224,2-1620397-5.html.csv,mix,simple,"The first audio play listed is 'the elite', released in October 2011.",1,1
225,2-14841421-2.html.csv,sport,superlative,Iran achieved the highest total medal count with 15 medals.,1,1
226,2-14841421-2.html.csv,sport,comparative,"Iran won more gold medals than any other nation, with a total of 9 gold medals.",1,1
227,2-14841421-2.html.csv,sport,ordinal,South Korea is ranked second in the championship with a total of 3 medals.,1,1
228,2-14841421-2.html.csv,sport,aggregation,A total of 14 bronze medals were awarded in the AVC Club Volleyball Championship.,1,1
229,2-14841421-2.html.csv,sport,simple,Saudi Arabia did not win any gold or bronze medals in the championship.,1,1
230,2-13189034-1.html.csv,culture,superlative,The Vietnam special in December 2008 had the highest budget at 15000000₫.,1,1
231,2-13189034-1.html.csv,culture,simple,The US special in February 2007 had a budget of 1000.,1,1
232,2-13189034-1.html.csv,culture,comparative,The budget for the Bolivia special (3500) was higher than the budget for the Africa special (1500).,1,1
233,2-13189034-1.html.csv,culture,count,There are 7 episodes in the table with a specified budget.,1,0
234,2-13189034-1.html.csv,culture,simple,"In the Africa special in March 2013, Hammond drove a 2002 Subaru Impreza WRX estate.",1,1
235,2-11902366-4.html.csv,sport,simple,"The New Jersey Devils played against the Toronto Maple Leafs on November 2nd, with a final score of 2-3 in favor of Toronto.",1,1
236,2-11902366-4.html.csv,sport,comparative,The New Jersey Devils had a higher attendance of 19621 when playing against the Philadelphia Flyers compared to their game against the Dallas Stars with 13665 attendees.,1,1
237,2-11902366-4.html.csv,sport,aggregation,The New Jersey Devils won a total of 13 games out of the 15 games recorded in the provided data.,1,1
