,csv_ids,domain,label,prediction,TAPEX,TAPAS
39,Q131784824_2299.csv,sport ,unique,There are riders from five different countries in the top ten rankings.,1,1
40,Q132343433_2784.csv,sport ,superlative,Juan Ayuso (ESP) achieved the fastest time in the 2025 Trofeo Laigueglia.,1,1
41,Q132343433_2784.csv,sport ,count,There are three riders from Italy in the top ten rankings of the 2025 Trofeo Laigueglia.,1,1
42,Q132343433_2784.csv,sport ,comparative,Giovanni Carboni (ITA) finished ahead of Magnus Sheffield (USA).,1,1
43,Q132343433_2784.csv,sport ,unique,There are no two different riders from the USA in top ten rankings.,0,1
44,Q132343433_2784.csv,sport ,ordinal,Christian Scaroni (ITA) is the second-placed rider in the 2025 Trofeo Laigueglia.,1,1
45,Q130318349_2148.csv,sport ,superlative,Japan has the highest total medal count with 7 medals.,1,1
46,Q130318349_2148.csv,sport ,aggregation,The total number of medals awarded across all nations is 56.,1,1
47,Q130318349_2148.csv,sport ,comparative,"South Korea and China have the same total medal count of 3, but South Korea has more gold medals.",1,1
48,Q130318349_2148.csv,sport ,count,There are four nations with exactly one bronze medal each.,1,1
49,Q130318349_2148.csv,sport ,simple,"France achieved a total of 4 medals, including 2 gold and 1 silver.",1,1
50,Q131784822_2199.csv,sport ,superlative,"Lorena Wiebes achieved the highest ranking, coming in first place.",1,1
51,Q131784822_2199.csv,sport ,count,There are 4 riders from the Netherlands in the top 10.,1,1
52,Q131784822_2199.csv,sport ,unique,Team FDJ–Suez has three different riders in the top 10.,1,1
53,Q131784822_2199.csv,sport ,comparative,Team SD Worx-Protime has more riders in the top 10 than Visma-Lease a Bike.,0,1
54,Q131784822_2199.csv,sport ,simple,"Kimberley Le Court, ranked fifth, is from team FDJ–Suez.",1,1
55,Q131784821_2861.csv,sport ,superlative,Elisa Balsamo achieved the highest rank in the 2025 Trofeo Alfredo Binda-Comune di Cittiglio.,1,1
56,Q131784821_2861.csv,sport ,count,There are three riders from Italy in the top ten rankings.,1,1
57,Q131784821_2861.csv,sport ,comparative,Blanka Vas secured a higher rank than Cat Ferguson.,1,0
58,Q131784821_2861.csv,sport ,unique,Riders from five different countries are present in the top ten rankings.,1,1
59,Q131784821_2861.csv,sport ,ordinal,Letizia Paternoster is the fifth-ranked rider in the 2025 Trofeo Alfredo Binda-Comune di Cittiglio.,1,1
60,Q131925634_2836.csv,sport ,superlative,Bastien Tronchon achieved the fastest time in the 2025 Tro Bro Leon.,1,1
61,Q131925634_2836.csv,sport ,count,There are three riders from France in the top ten rankings of the 2025 Tro Bro Leon.,1,1
62,Q131925634_2836.csv,sport ,comparative,Fredrik Dversnes finished ahead of Cees Bol by 6 seconds in the 2025 Tro Bro Leon.,1,1
63,Q131925634_2836.csv,sport ,ordinal,Pierre Gautherat is ranked second in the 2025 Tro Bro Leon.,1,1
64,Q131925634_2836.csv,sport ,simple,"Fred Wright finished in eighth place with a time of 4 hours, 43 minutes, and 52 seconds.",0,0
65,Q134348075_3002.csv,sport ,superlative,Kenny Bednarek achieved the highest score of 12 points in the 2025 Miami Slam.,1,1
66,Q134348075_3002.csv,sport ,count,There are two athletes from Canada in the top eight rankings: Andre De Grasse and Jerome Blake,1,1
67,Q134348075_3002.csv,sport ,comparative,Kenny Bednarek has a faster time than Zharnel Hughes.,1,1
68,Q134348075_3002.csv,sport ,ordinal,The fourth place is secured by Andre De Grasse from Canada with 5 points.,1,1
69,Q134348075_3002.csv,sport ,simple,Oblique Seville achieved a personal best time of 20.13 seconds.,1,1
70,Q133804597_2077.csv,sport ,superlative,"Kenny Bednarek from the United States achieved the fastest time of 20.07 seconds, setting a new championship record.",1,1
71,Q133804597_2077.csv,sport ,comparative,Zharnel Hughes from Great Britain has a faster time than Fred Kerley from the United States.,1,1
72,Q133804597_2077.csv,sport ,count,There are two athletes representing Jamaica in the 2025 Kingston Slam.,1,1
73,Q133804597_2077.csv,sport ,negation,No athlete from Liberia achieved a time faster than 20.42 seconds.,1,1
74,Q133804597_2077.csv,sport ,simple,The wind condition during the race was consistently measured at +0.2 m/s.,1,1
75,Q133202803_2126.csv,sport ,superlative,Johannes Høsflot Klæbo from Norway achieved the fastest time in the Men's 50 kilometre freestyle event.,1,1
76,Q133202803_2126.csv,sport ,count,There are four athletes from Norway in the top five rankings.,1,1
77,Q133202803_2126.csv,sport ,comparative,Harald Østberg Amundsen finished ahead of Andrew Musgrave by 2:01.2 seconds.,1,1
78,Q133202803_2126.csv,sport ,unique,There are athletes from fifteen different countries competing in the Men's 50 kilometre freestyle event.,1,1
79,Q133202803_2126.csv,sport ,simple,Gustaf Berglund finished eighth with a time of 2:01:17.1 and a deficit of +3:30.0.,1,1
80,Q132901605_2508.csv,sport ,superlative,Johann André Forfang from Norway achieved the highest score of 140.8 points.,1,1
81,Q132901605_2508.csv,sport ,count,There are three athletes from Germany in the top ten.,1,1
82,Q132901605_2508.csv,sport ,comparative,Andreas Wellinger from Germany has a higher score than Daniel Tschofenig from Austria.,1,1
83,Q132901605_2508.csv,sport ,aggregation,The average distance jumped by the top 5 athletes is approximately 103.7 meters.,1,1
84,Q132901605_2508.csv,sport ,unique,"There are five different nations represented in the top ten ranks: Norway, Germany, Austria, Switzerland and France",1,0
85,Q133097637_2215.csv,sport ,superlative,Cristian Westemaier from Brazil achieved the fastest time of 2:42.06.,1,1
86,Q133097637_2215.csv,sport ,count,There are 5 athletes from Ukraine who qualified for the next round.,1,1
87,Q133097637_2215.csv,sport ,ordinal,Shin Eui-hyun from South Korea is the last athlete to finish among those who completed the race.,0,1
88,Q133097637_2215.csv,sport ,negation,Yuriy Berezin from Kazakhstan did not finish the race.,1,1
89,Q133097637_2215.csv,sport ,comparative,Yerbol Khamitov from Kazakhstan had a faster time than Pavlo Bal from Ukraine.,1,1
90,Q132990624_2683.csv,sport ,superlative,Nathalie Armbruster from Germany had the fastest cross-country time of 12:27.5.,1,1
91,Q132990624_2683.csv,sport ,aggregation,The average deficit for all participants is 2 minutes and 16.3 seconds.,1,0
92,Q132990624_2683.csv,sport ,comparative,Ingrid Låte from Norway had a higher finish time deficit (+33.4 seconds) compared to Ida Marie Hagen from Norway (+6.6 seconds).,1,1
93,Q132990624_2683.csv,sport ,count,There are 7 participants from Germany in the competition.,0,1
94,Q132990624_2683.csv,sport ,ordinal,Haruka Kasai from Japan is ranked seventh overall.,1,1
95,Q132863254_2586.csv,sport ,count,There are 7 athletes from Sweden in the top 20 ranks.,0,1
96,Q132863254_2586.csv,sport ,superlative,"Ebba Andersson has the fastest time of 47:57.1, making her the winner of the event.",1,1
97,Q132863254_2586.csv,sport ,comparative,Jessie Diggins finished ahead of Nadine Fähndrich by a deficit of +0.1 seconds.,1,1
98,Q132863254_2586.csv,sport ,unique,There are 20 different nations represented in the tournament.,1,1
99,Q132863254_2586.csv,sport ,ordinal,"Heidi Weng is the fifth-ranked athlete in the competition, achieving a time of 48:08.1.",1,1
100,Q133163768_2471.csv,sport ,superlative,Austria achieved the fastest total time of 50:44.5.,1,1
101,Q133163768_2471.csv,sport ,comparative,Germany has a deficit that is 2 seconds higher than Japan.,0,0
102,Q133163768_2471.csv,sport ,ordinal,The second-ranked team in the competition was Germany.,0,0
103,Q133163768_2471.csv,sport ,count,"There are 9 different countries participating in the tournament, ",1,1
104,Q133163768_2471.csv,sport ,simple,The United States had a finish time of 54:53.3.,1,1
105,Q132977974_2322.csv,sport ,superlative,Jens Lurås Oftebro from Norway achieved the fastest cross-country time of 16:24.2.,1,1
106,Q132977974_2322.csv,sport ,count,There are three athletes from Austria in the top ten rankings.,1,1
107,Q132977974_2322.csv,sport ,negation,"Jarl Magnus Riiber did not have a deficit time recorded, indicating he had the fastest overall performance without any additional time added to his cross-country time.",1,1
108,Q132977974_2322.csv,sport ,comparative,Vinzenz Geiger from Germany finished 0.3 seconds ahead of Julian Schmid in the overall standings.,1,1
109,Q132977974_2322.csv,sport ,unique,"There are no two athletes with the same bib number, indicating unique identifiers for each participant",1,1
110,Q127500786_2649.csv,sport ,superlative,Canada achieved the highest number of points with 12.,1,1
111,Q127500786_2649.csv,sport ,comparative,The United States has a higher goal difference than Sweden.,1,1
112,Q127500786_2649.csv,sport ,aggregation,The average goal difference for Group A is +4.57,1,1
113,Q127500786_2649.csv,sport ,ordinal,Latvia is the fourth-ranked team in Group A.,0,1
114,Q127500786_2649.csv,sport ,count,There are 4 teams from Group B in the top 6 rankings.,1,0
115,Q133099581_2313.csv,sport ,superlative,Carina Edlinger achieved the fastest time of 3:51.43 in the Women's para cross-country sprint.,1,1
116,Q133099581_2313.csv,sport ,count,There are three participants from Germany in the top 10 rankings.,1,1
117,Q133099581_2313.csv,sport ,comparative,Simona Bubeníčková finished with a better time than Linn Kazmaier.,1,1
118,Q133099581_2313.csv,sport ,ordinal,"The second-place finisher, Simona Bubeníčková, is from the Czech Republic.",1,1
119,Q133099581_2313.csv,sport ,unique,"There are participants from five different countries in the top 10 rankings: Austria, Czech Republic, Germany, Ukraine, Poland and Kazakhstan.",1,1
120,Q132860497_2477.csv,sport ,superlative,Johannes Høsflot Klæbo from Norway achieved the fastest time of 2:36.32.,1,1
121,Q132860497_2477.csv,sport ,count,There are three athletes from France in the top 25 rankings.,1,1
122,Q132860497_2477.csv,sport ,comparative,Edvin Anger from Sweden had a faster time than Valerio Grond from Switzerland.,1,1
123,Q132860497_2477.csv,sport ,unique,There is only one athlete from China in the top 50 rankings.,1,1
124,Q132860497_2477.csv,sport ,ordinal,Norway is the second country with the most athletes ranked within the top ten positions.,0,1
125,Q132818161_2124.csv,sport ,superlative,Gyda Westvold Hansen from Norway achieved the fastest time of 13:36.3.,1,1
126,Q132818161_2124.csv,sport ,comparative,Marte Leinan Lund finished ahead of Yuna Kasai by 1.6 seconds.,1,1
127,Q132818161_2124.csv,sport ,count,There are five competitors from Norway in the top ten rankings.,0,0
128,Q132818161_2124.csv,sport ,unique,The competition features skiers from eight different countries.,1,1
129,Q132818161_2124.csv,sport ,ordinal,Haruka Kasai is the first Japanese skier to finish the race.,1,1
130,Q132993305_2773.csv,sport ,superlative,Johannes Høsflot Klæbo from Norway achieved the fastest time of 28:16.6.,1,1
131,Q132993305_2773.csv,sport ,count,There are 9 athletes representing Norway in the top 50 rankings.,0,1
132,Q132993305_2773.csv,sport ,comparative,Edvin Anger from Sweden has a faster time than Martin Løwstrøm Nyenget from Norway.,1,1
133,Q132993305_2773.csv,sport ,unique,There are no two different athletes tied for the same rank in the top 50.,1,0
134,Q132993305_2773.csv,sport ,simple,Cyril Fähndrich from Switzerland finished in 7th place with a time of 28:52.5.,1,1
135,Q133102508_2417.csv,sport ,superlative,Norway achieved the fastest time of 1:08:13.7 in the Men's 4 × 7.5 kilometre relay.,1,1
136,Q133102508_2417.csv,sport ,count,There are 20 countries that completed the race without a LAP.,1,0
137,Q133102508_2417.csv,sport ,aggregation,The average deficit time for all completed races is +1:59.6 minutes.,1,1
138,Q133102508_2417.csv,sport ,comparative,Switzerland had a faster time than Sweden by 0.2 seconds.,1,1
139,Q133102508_2417.csv,sport ,unique,"Australia has the highest deficit time of +9:53.4 minutes, making it an outlier in the competition.",1,0
140,Q117323526_2127.csv,sport ,superlative,Italy achieved the highest total number of medals with 8.,1,1
141,Q117323526_2127.csv,sport ,comparative,"Germany has more bronze medals than gold medals, while Italy and Spain have an equal number of silver and bronze medals.",0,1
142,Q117323526_2127.csv,sport ,count,"There are four nations that did not win any gold medals: Montenegro, Luxembourg, Portugal, Albania",1,1
143,Q117323526_2127.csv,sport ,simple,Spain and Croatia both won 2 gold medals each.,1,1
144,Q117323526_2127.csv,sport ,negation,Neither Armenia nor Kosovo won any gold or silver medals.,1,1
145,Q118499999_2198.csv,sport ,simple,Men's singles round of 16 takes place on May 22.,1,1
146,Q118499999_2198.csv,sport ,comparative,Women’s doubles has the same schedule as men's doubles for all days.,0,0
147,Q118499999_2198.csv,sport ,ordinal,"The semi-finals of both Men’s singles and Women’s singles are scheduled on May 24, making it the final day for these events.",1,1
148,Q118499999_2198.csv,sport ,unique,Mixed doubles is unique in that it reaches the final round earlier than other doubles categories.,1,0
149,Q118499999_2198.csv,sport ,aggregation,The Men’s singles and Women’s singles events both have 8 rounds of matches from May 17 to May 24.,1,1
150,Q131005100_2341.csv,sport ,superlative,Ilves has the most wins with 4 victories.,0,0
151,Q131005100_2341.csv,sport ,aggregation,The average number of wins per team is approximately 2.33.,1,1
152,Q131005100_2341.csv,sport ,negation,Oulu has not won any game in the first seven rounds.,1,1
153,Q131005100_2341.csv,sport ,comparative,KuPS has more wins than Haka.,1,1
154,Q131005100_2341.csv,sport ,unique,There are no teams with a perfect record of either all wins or all losses in the first seven rounds.,1,1
155,Q131559340_2268.csv,sport ,superlative,Dinamo Minsk's Dinamo Stadium has the highest capacity in the 2025 Belarusian Premier League.,1,1
156,Q131559340_2268.csv,sport ,aggregation,"The average stadium capacity for teams in the 2025 Belarusian Premier League is approximately 7,691 seats.",1,1
157,Q131559340_2268.csv,sport ,comparative,Dinamo Minsk has a higher position in 2024 than BATE.,1,1
158,Q131559340_2268.csv,sport ,unique,There are no two teams sharing the same venue name.,0,1
159,Q131559340_2268.csv,sport ,count,"There are three teams located in Minsk, Belarus.",0,1
160,Q133864342_2748.csv,sport ,superlative,France achieved the highest total number of medals with 4.,1,1
161,Q133864342_2748.csv,sport ,comparative,"Germany and Norway each have a lower total medal count than France, Italy, Belgium and Israel",1,1
162,Q133864342_2748.csv,sport ,count,There are four nations that won at least one gold medal.,1,1
163,Q133864342_2748.csv,sport ,unique,"Belgium is the only nation that has won 1 gold, 1 silver and 1 bronze medal.",1,1
164,Q133864342_2748.csv,sport ,surface,DUMMY,0,1
165,Q104396713_2798.csv,sport ,aggregation,A total of 36 medals were awarded across all nations.,1,1
166,Q104396713_2798.csv,sport ,superlative,France won the most gold medals with a total of 6.,1,1
167,Q104396713_2798.csv,sport ,comparative,"Norway has more total medals than Sweden, but fewer gold medals.",0,1
168,Q104396713_2798.csv,sport ,ordinal,The United States is ranked fifth overall despite not winning any gold medals.,1,1
169,Q104396713_2798.csv,sport ,simple,Italy and the Czech Republic each won one silver medal,1,1
170,Q116192898_2779.csv,sport ,superlative,Kalmar FF has the most wins with five victories.,1,0
171,Q116192898_2779.csv,sport ,unique,Umeå FC is the only team that has not won any game throughout the eight rounds.,1,1
172,Q116192898_2779.csv,sport ,comparative,IK Oddevold has more wins than Trelleborgs FF.,1,1
173,Q116192898_2779.csv,sport ,aggregation,"On average, each team has won 2.5 games out of the eight rounds.",1,1
174,Q116192898_2779.csv,sport ,ordinal,Trelleborgs FF is the third team with the most losses having six losses.,0,1
175,Q63565482_2142.csv,sport ,superlative,Johannes Høsflot Klæbo from Norway achieved the highest total score of 6 in the Cross-country event.,1,1
176,Q63565482_2142.csv,sport ,aggregation,"Norway has a total of 35 points, the highest among all countries.",1,1
177,Q63565482_2142.csv,sport ,count,There are 4 athletes from Sweden participating in the championships.,1,0
178,Q63565482_2142.csv,sport ,comparative,Jarl Magnus Riiber has a higher total score than Gyda Westvold Hansen.,1,1
179,Q63565482_2142.csv,sport ,unique,There are 7 different nations represented in the championships.,1,1
180,Q130317940_2988.csv,sport ,unique,There are no two different players from Uzbekistan who won gold medals.,0,1
181,Q130317940_2988.csv,sport ,simple,Kamoliddin Bakhtiyorov is the only athlete from Uzbekistan to win a bronze medal in the extra-lightweight (−60 kg) category.,1,1
182,Q130317940_2988.csv,sport ,count,There are 7 different nations represented among the medal winners.,1,1
183,Q130317940_2988.csv,sport ,comparative,"The International Judo Federation (IJF) has more gold medals than any other single country, with a total of 5 gold medals.",1,0
184,Q130317940_2988.csv,sport ,superlative,Shakhzodxuja Sharipov is the only athlete from Uzbekistan to win a gold medal in the middleweight (−90 kg) category.,1,1
185,Q132291320_2585.csv,sport ,aggregation,The state of São Paulo has 5 qualified teams.,0,1
186,Q132291320_2585.csv,sport ,negation,The team 3B da Amazônia did not qualify for the Supercopa do Brasil de Futebol Feminino.,0,1
187,Q132291320_2585.csv,sport ,superlative,São Paulo is the state with the most teams qualified in the tournament.,1,1
188,Q132291320_2585.csv,sport ,count,There are 3 different states that have qualified at least one team for the Supercopa do Brasil de Futebol Feminino.,1,1
189,Q132291320_2585.csv,sport ,simple,Corinthians is the Champion of Série A1 and has qualified for the tournament.,1,1
190,Q116192885_2568.csv,sport ,superlative,IFK Göteborg achieved the lowest score of 6 in round 12.,0,0
191,Q116192885_2568.csv,sport ,aggregation,"The average score for IF Brommapojkarna across all rounds is approximately 13.8, indicating consistent poor performance.",0,1
192,Q116192885_2568.csv,sport ,comparative,Mjällby AIF has a higher average score than AIK in round 5.,1,1
193,Q116192885_2568.csv,sport ,unique,GAIS is the only team with exactly 13 points scored across all rounds,0,0
194,Q116192885_2568.csv,sport ,simple,IF Elfsborg secured a score of 9 in round 6.,0,0
195,Q131411367_2296.csv,sport ,count,There are 6 teams with exactly 5 players listed.,1,0
196,Q131411367_2296.csv,sport ,superlative,FC Anyang has the highest number of Brazilian players with four in their roster.,0,0
197,Q131411367_2296.csv,sport ,unique,"Each team has a unique combination of player names, with no two teams sharing the same set of players.",1,1
198,Q131411367_2296.csv,sport ,negation,No team lists more than 6 players in their roster.,1,1
199,Q131411367_2296.csv,sport ,simple,"Jeju SK has 4 Brazilian players, including Denílson, Evandro, Italo and Yuri.",1,1
200,Q131351495_2922.csv,sport ,count,Kawasaki Frontale has the highest number of players listed at six.,1,1
201,Q131351495_2922.csv,sport ,superlative,"Cerezo Osaka is the only club with six players listed, making it the most populated team in terms of player listings on this roster.",0,1
202,Q131351495_2922.csv,sport ,unique,"Kashiwa Reysol has the unique distinction of having only one player listed, Diego.",1,1
203,Q131351495_2922.csv,sport ,comparative,"Yokohama FC and Yokohama F. Marinos both have six players listed, but they are distinct teams with different rosters.",1,1
204,Q131351495_2922.csv,sport ,simple,Jean Patric of Vissel Kobe is a member of the team along with five other international players.,0,0
205,Q124005960_2550.csv,sport ,superlative,Jennifer Gardiner has the highest number of goals with 6.,1,1
206,Q124005960_2550.csv,sport ,aggregation,The average points per game for all players is 8.57.,1,1
207,Q124005960_2550.csv,sport ,comparative,Marie-Philip Poulin has more assists than Hilary Knight.,1,1
208,Q124005960_2550.csv,sport ,unique,There are no two different players with the same number of penalty minutes.,0,1
209,Q124005960_2550.csv,sport ,simple,Ebba Hedqvist scored 5 goals in 6 games played.,1,1
210,Q131629718_2191.csv,sport ,aggregation,The total number of medals awarded at the championships is 20.,1,1
211,Q131629718_2191.csv,sport ,comparative,"France has more gold medals than any other nation, with a total of 2.",0,0
212,Q131629718_2191.csv,sport ,unique,Denmark and France are the only nations to have won both gold and silver medals.,1,1
213,Q131629718_2191.csv,sport ,ordinal,The first place nation in terms of total medals is France with 8 medals.,1,1
214,Q131629718_2191.csv,sport ,simple,Bulgaria has the highest number of gold medals among the nations that did not win any silver or bronze medals.,0,0
215,Q132176368_2578.csv,sport ,superlative,Algeria achieved the highest number of wins with a perfect record of 5 wins out of 5 matches.,1,1
216,Q132176368_2578.csv,sport ,comparative,Mauritius has more total points than South Africa.,1,1
217,Q132176368_2578.csv,sport ,unique,The only team that withdrew from the championship is Ghana.,1,1
218,Q132176368_2578.csv,sport ,count,There are 3 teams that were eliminated in the semi-finals and quarter finals respectively.,1,1
219,Q132176368_2578.csv,sport ,simple,"Cameroon, the host country, ended up being eliminated in the group stage with a point difference of -178.",1,1
220,Q126719124_2503.csv,sport ,superlative,Judd Trump (ENG) has the highest points with 949200.,1,1
221,Q126719124_2503.csv,sport ,comparative,Kyren Wilson (ENG) has a higher score than Xiao Guodong (CHN).,1,1
222,Q126719124_2503.csv,sport ,count,There are five players from China in the tournament.,0,0
223,Q126719124_2503.csv,sport ,negation,Neil Robertson (AUS) is not the highest-scoring player.,1,1
224,Q126719124_2503.csv,sport ,simple,Mark Selby (ENG) has scored a total of 260000 points.,1,1
225,Q130342041_2648.csv,sport ,superlative,Tunisia has the highest number of bronze medals with 6.,1,1
226,Q130342041_2648.csv,sport ,comparative,"Egypt has more gold medals than any other country, with a total of 5.",1,1
227,Q130342041_2648.csv,sport ,ordinal,"The second-ranked nation, Morocco, won 3 gold medals.",1,1
228,Q130342041_2648.csv,sport ,unique,Only Egypt and Tunisia have won more than one silver medal.,0,0
229,Q130342041_2648.csv,sport ,simple,South Africa has a total of 2 medals with no silver.,1,1
230,Q125764925_2684.csv,sport ,superlative,"Judd Trump (ENG) has accumulated the highest points with a total of 993,200.",1,1
231,Q125764925_2684.csv,sport ,count,There are three players from England in the top 8 seedings.,1,1
232,Q125764925_2684.csv,sport ,comparative,Kyren Wilson (ENG) has scored more points than Neil Robertson (AUS).,1,1
233,Q125764925_2684.csv,sport ,ordinal,John Higgins (SCO) is seeded fourth in the championship.,1,1
234,Q125764925_2684.csv,sport ,simple,"Mark Williams (WAL) has earned a total of 265,600 points.",0,1
235,Q131916904_2730.csv,sport ,aggregation,The average score for players tied at the 29th place is 288.,1,1
236,Q131916904_2730.csv,sport ,superlative,Max Homa and Harris English achieved the highest to-par score of -4 among players below the top 10.,0,0
237,Q131916904_2730.csv,sport ,negation,No player below the top 10 finished with a score better than -4.,1,1
238,Q131916904_2730.csv,sport ,comparative,"Max Greyserman earned more prize money than Brian Campbell, despite both having the same total score of 289.",1,1
239,Q131916904_2730.csv,sport ,count,There are six players tied at the 14th place with a score of -3.,1,1
240,Q124304518_2459.csv,sport ,superlative,Nicolas Girard from France achieved the highest score of 599.,1,1
241,Q124304518_2459.csv,sport ,comparative,"Jozef Bosansky from Slovakia scored higher than Mathias Fullerton and Batuhan Akçaoğlu, who are tied for third place with a score of 595",0,0
242,Q124304518_2459.csv,sport ,count,There are three archers from Italy in the top ten.,1,1
243,Q124304518_2459.csv,sport ,unique,"No two archers share the same number of 10s and 9s scored, indicating a unique performance for each archer.",0,1
244,Q124304518_2459.csv,sport ,simple,"Martin Damsbo from Denmark has the same score as Mario Vavro from Croatia, both scoring 590 points.",1,1
245,Q125765206_2775.csv,sport ,superlative,Judd Trump (ENG) has the highest points with 1063200.,1,1
246,Q125765206_2775.csv,sport ,comparative,Kyren Wilson (ENG) has a higher score than Neil Robertson (AUS).,1,1
247,Q125765206_2775.csv,sport ,aggregation,The total points accumulated by all players is 5308600.,1,1
248,Q125765206_2775.csv,sport ,count,There are 7 players from England in the tournament.,1,0
249,Q125765206_2775.csv,sport ,simple,Neil Robertson (AUS) has 442050 points.,1,1
250,Q130616801_2396.csv,sport ,superlative,Japan achieved the highest number of gold medals at 9.,1,1
251,Q130616801_2396.csv,sport ,aggregation,The total number of bronze medals awarded is 30.,1,1
252,Q130616801_2396.csv,sport ,comparative,Uzbekistan has more silver medals than South Korea.,1,1
253,Q130616801_2396.csv,sport ,unique,"Bahrain is the only nation with no bronze or silver medals, having won a single gold medal.",1,1
254,Q130616801_2396.csv,sport ,ordinal,China ranks 4th overall in total medals with 6.,1,1
255,Q115415567_2871.csv,sport ,unique,The only mixed-gender event on Thursday is the 4 x 400 metres relay.,0,1
256,Q115415567_2871.csv,sport ,count,"There are four different track events scheduled for women on Friday: 800 metres, 400 metres, 1500 metres and 60 metres hurdles.",0,1
257,Q115415567_2871.csv,sport ,superlative,The final event with the latest start time on Saturday is the 400 metres for men at 21:10.,1,0
258,Q115415567_2871.csv,sport ,comparative,More qualification rounds are scheduled for men than for women on Thursday.,0,1
