,csv_ids,domain,label,prediction,TAPEX,TAPAS
45,Q1847025_5.csv,mix ,count,There are 12 members from the Oberland constituency in the Landtag of Liechtenstein (1939–1945).,1,1
46,Q1847025_5.csv,mix ,unique,Anton Frommelt is the only member listed as President of the Landtag during this period.,1,1
47,Q1847025_5.csv,mix ,negation,"Ferdinand Risch did not complete his term in office, having died on 16 April 1940.",1,1
48,Q1847025_5.csv,mix ,comparative,The Progressive Citizens' Party has more members (8) than the Patriotic Union (7) in the Oberland constituency.,1,1
49,Q1847025_5.csv,mix ,simple,Heinrich Andreas Brunhart succeeded Basil Vogt on 7 August 1939 after Vogt's death.,1,1
50,Q10873233_53.csv,mix ,count,There are 8 alternates from Hunan province.,0,1
51,Q10873233_53.csv,mix ,comparative,"Chen Tanqiu joined the party earlier than Luo Zhanglong, despite being born in the same year.",1,1
52,Q10873233_53.csv,mix ,unique,There are no two alternates from Anhui province who died in the same year.,1,1
53,Q10873233_53.csv,mix ,superlative,"Zhu De is the oldest alternate, born in 1886.",0,1
54,Q10873233_53.csv,mix ,all,All alternates from Hubei province joined the party before 1925.,0,0
55,Q19977258_81.csv,mix ,superlative,The painting 'Head of the Mother' is the largest in dimensions among all listed works by Taras Shevchenko.,1,0
56,Q19977258_81.csv,mix ,count,"There are 4 paintings created by Taras Shevchenko that depict death, specifically 'Death of Lucretia', 'Death of Oleg, Prince of the Drevlians', 'Death of Virginia', and 'Death of Socrates'.",1,1
57,Q19977258_81.csv,mix ,comparative,The painting 'Portrait of Pavlo Engelhardt' is smaller in dimensions compared to 'Head of a Woman'.,1,1
58,Q19977258_81.csv,mix ,unique,Taras Shevchenko used oil as the only technique for two paintings: 'Head of the Mother' and 'Model.'. ,0,1
59,Q19977258_81.csv,mix ,ordinal,"The first painting listed by Taras Shevchenko in this table is 'Bust of a Woman', created in 1830.",1,1
60,Q7304593_46.csv,mix ,count,There are 12 different script variants under the Ulu script.,1,1
61,Q7304593_46.csv,mix ,superlative,"The Batak script is derived from Kawi-Brahmic and has the most active variants, totaling 4.",1,1
62,Q7304593_46.csv,mix ,comparative,"The Balinese script, which dates back to the 11th century, is older than the Sundanese script, which was developed in the 20th century.",1,1
63,Q7304593_46.csv,mix ,unique,There are no two different scripts that have both an active and extinct variant listed under the same script name.,1,0
64,Q7304593_46.csv,mix ,all,"All variants of the Lontara script, except Bilang-Bilang and Bada/Badaic, are currently active.",0,0
65,Q4436040_28.csv,mix ,superlative,"Valentin Yeremchenko had the longest tenure as the ambassador of Russia to Laos, serving from 30 April 1997 to 17 June 2002.",1,1
66,Q4436040_28.csv,mix ,ordinal,"Vladimir Kalinin is the current and eighth ambassador of Russia to Laos, appointed on 6 September 2019 with no termination date listed.",1,1
67,Q4436040_28.csv,mix ,count,There were five ambassadors of Russia to Laos between 1997 and 2010.,1,0
68,Q4436040_28.csv,mix ,unique,Vladimir Kalinin is the only ambassador in the list who does not have a termination date specified.,1,1
69,Q4436040_28.csv,mix ,all,All ambassadors of Russia to Laos listed before 2010 had their terms terminated by 3 February 2010.,0,0
70,Q4436067_32.csv,mix ,simple,Yury Vinogradov was appointed as the ambassador on 25 December 1991.,1,1
71,Q4436067_32.csv,mix ,ordinal,"Oleg Kabanov is the second Russian ambassador to Sri Lanka listed in the table, serving from 25 May 1993 to 22 January 1998.",1,0
72,Q4436067_32.csv,mix ,count,There are a total of 10 ambassadors of Russia to Sri Lanka listed in this table.,1,1
73,Q4436067_32.csv,mix ,superlative,"Aleksandr Karchava had the longest term as ambassador, serving from 24 August 2012 to 21 August 2017.",1,1
74,Q4436067_32.csv,mix ,negation,None of the ambassadors listed have served a term that ended after 8 September 2022.,1,1
75,Q2549263_11.csv,mix ,superlative,"The deadliest disaster in Norway's history, according to the table, was the Lofoten storm of 1868, which resulted in between 96 and 100 fatalities.",1,1
76,Q2549263_11.csv,mix ,aggregation,"The total number of disasters listed in the table that occurred in the Arctic Ocean is 2, involving shipwrecks.",0,1
77,Q2549263_11.csv,mix ,negation,None of the disasters listed in the table from the year 1900 onwards involved a storm in Nordland.,1,1
78,Q2549263_11.csv,mix ,comparative,"The 2004 Indian Ocean tsunami, which affected Southeast Asia and resulted in 84 Norwegian fatalities, caused fewer deaths than the Senja storm of 1726, which killed 90 people.",1,1
79,Q2549263_11.csv,mix ,ordinal,"The second deadliest landslide disaster in Norway, based on the table, is the Loenvatnet landslide tsunami of 1905, resulting in 61 fatalities.",0,0
80,Q16023025_67.csv,mix ,ordinal,"Subardjo Surosarojo was the fifth governor to take office in South Kalimantan, serving from 1970 to 1980.",1,1
81,Q16023025_67.csv,mix ,count,There are two governors who served for more than one term: Subardjo Surosarojo and Muhammad Said.,1,0
82,Q16023025_67.csv,mix ,superlative,"Muhammad Said had the longest tenure as governor of South Kalimantan, serving from 1984 to 1995.",1,1
83,Q16023025_67.csv,mix ,unique,No two governors have served in office simultaneously according to the provided data.,0,1
84,Q16023025_67.csv,mix ,simple,"Rudy Ariffin was born in 1953 and started his first term as governor on August 5, 2005.",0,0
85,Q18653559_79.csv,mix ,ordinal,Sheng Shicai was the fifth Chairman of Xinjiang to hold office according to the provided table.,0,0
86,Q18653559_79.csv,mix ,count,There are four Chairmen listed as figureheads or not recognized by the Central government in the table.,1,1
87,Q18653559_79.csv,mix ,superlative,"Yang Zengxin had the longest term of office among all the Chairmen listed, serving from 1912 until his assassination on July 7, 1928.",1,1
88,Q18653559_79.csv,mix ,comparative,"Sheng Shicai's term as Chairman was shorter than Wu Zhongxin’s, despite being recognized by different political parties during his tenure.",0,0
89,Q18653559_79.csv,mix ,unique,"No two Chairmen in the table are listed with the same end date for their term of office, except for Sheng Shicai who has multiple entries with different political affiliations.",1,0
90,Q1309616_6.csv,mix ,count,There are 4 Churches of the Dormition of the Mother of God in Timișoara.,0,0
91,Q1309616_6.csv,mix ,superlative,"The district with the most religious buildings is Mehala, hosting 5 different churches.",1,1
92,Q1309616_6.csv,mix ,unique,There are no two different denominations for the Church of the Ascension of the Lord in Timișoara.,0,0
93,Q1309616_6.csv,mix ,comparative,The Fabric district has more religious buildings (6) than the Iosefin district (4).,1,1
94,Q1309616_6.csv,mix ,simple,The Holy Hierarch Nicholas Church is located in both Braytim–Timișoara Sud and Soarelui districts.,1,1
95,Q2355315_8.csv,mix ,count,"There are 6 members who joined the House of Representatives after the initial election date of May 17, 1994.",0,1
96,Q2355315_8.csv,mix ,superlative,"Relus ter Beek had the shortest term in office among all listed members, serving only from May 17, 1994, to December 31, 1994.",1,1
97,Q2355315_8.csv,mix ,comparative,"Elco Brinkman served a shorter term than most other CDA members, leaving office on April 25, 1995, while many others served until May 18, 1998.",0,1
98,Q2355315_8.csv,mix ,unique,"Wim Elsthout is the only member who joined the House of Representatives from December 18, 1997, to May 18, 1998, representing the CD party.",1,1
99,Q2355315_8.csv,mix ,all,"All members listed as part of the SGP parliamentary group served their full term from May 17, 1994, to May 18, 1998.",0,0
100,Q1431703_1.csv,mix ,superlative,"The Varso Tower in Warsaw is the tallest building in the European Union, standing at 310 meters (1,017 feet).",1,1
101,Q1431703_1.csv,mix ,aggregation,The average height of the top 5 tallest buildings in the European Union is approximately 264.5 meters.,1,1
102,Q1431703_1.csv,mix ,count,"There are 10 buildings listed that were built in or after 2008, indicating a recent surge in tall building construction.",1,0
103,Q1431703_1.csv,mix ,comparative,The Palace of Culture and Science in Warsaw is older than the Torre de Cristal in Madrid by 54 years.,1,0
104,Q1431703_1.csv,mix ,unique,"No two buildings in the list have the same height, making each one unique in terms of its vertical dimension.",1,0
105,Q4434175_15.csv,mix ,superlative,"The earliest construction date among the stone churches of Ukrainian Baroque style in this list is from the beginning of the 17th century, specifically for St. Nicholas the Wondermaker Church of the Hustynia Monastery.",0,0
106,Q4434175_15.csv,mix ,count,There are five different churches located in Chernihiv that were built or reconstructed during the end of the 17th century.,1,0
107,Q4434175_15.csv,mix ,comparative,"The Church of All Saints in the Chernihiv Collegium, which was built by Ivan Mazepa, has a more elaborate structure compared to the simple design of Piatnytska Church, also located in Chernihiv.",1,1
108,Q4434175_15.csv,mix ,unique,"All churches listed from Hustynia are associated with the Hustynia Monastery and include a gate church, a refectory church, and several others, making it unique in terms of the variety of structures within a single location.",0,0
109,Q4434175_15.csv,mix ,all,"None of the churches listed were constructed or reconstructed after 1784, indicating that the construction activity for these specific Ukrainian Baroque style stone churches ceased by this date.",1,1
110,Q4436019_24.csv,mix ,count,There are 4 periods during which there was no official Russian representation to Hungary.,1,1
111,Q4436019_24.csv,mix ,superlative,"Nikolai Sharonov had the longest term as a diplomatic representative, serving from October 26, 1939, to June 23, 1941.",1,1
112,Q4436019_24.csv,mix ,unique,Viktor Plotnikov is the only person listed who served as Chargé d'affaires rather than a diplomatic representative or envoy.,1,1
113,Q4436019_24.csv,mix ,comparative,Adolf Petrovsky's term as diplomatic representative was shorter than Alexander Bekzadyan's by about 7 months.,0,0
114,Q4436019_24.csv,mix ,ordinal,"Georgy Pushkin was the first envoy appointed after World War II, taking office on October 1, 1945.",1,1
115,Q15973490_65.csv,mix ,ordinal,"The first ambassador to be based in Castries was Éric de la Moussaye, appointed in 2015.",1,1
116,Q15973490_65.csv,mix ,superlative,"Denis Nardin had the longest term as ambassador, serving from 1991 to 1995.",1,1
117,Q15973490_65.csv,mix ,count,There were a total of 14 ambassadors based in Port of Spain before the residence changed to Castries.,1,1
118,Q15973490_65.csv,mix ,unique,"All ambassadors except for Éric de la Moussaye, Philippe Ardanaz, Jacques-Henry Heuls, and Francis Étienne were based in Port of Spain.",0,1
119,Q15973490_65.csv,mix ,simple,"Paul Le Mintier de Léhélec was the first ambassador listed, serving from 1968 to 1975.",1,1
120,Q4435997_33.csv,mix ,superlative,"Maximilian Nesselrode served as the Envoy for the longest period, from 1778 to 1789.",1,1
121,Q4435997_33.csv,mix ,count,There were a total of 24 different ambassadors appointed by Russia to Portugal between 1778 and 1917.,1,1
122,Q4435997_33.csv,mix ,ordinal,"Aleksey Stroganov was the first Envoy to serve in both roles, as Chargé d'affaires before 13 March 1845 and as Envoy after that date.",1,1
123,Q4435997_33.csv,mix ,comparative,"The tenure of Pyotr Maltits [ru] was shorter than the average tenure of other envoys, lasting only from 1799 to 1799.",0,0
124,Q4435997_33.csv,mix ,unique,"No two ambassadors served in both roles as Chargé d'affaires and Envoy simultaneously, except for Aleksey Stroganov.",0,0
125,Q16158108_71.csv,mix ,simple,Stanisław Pestkowski was appointed as a Diplomatic representative on 29 August 1924.,1,1
126,Q16158108_71.csv,mix ,superlative,"Aleksandr Kapustin, who served from 10 October 1945 to 19 July 1953, had the longest tenure among the listed ambassadors.",1,1
127,Q16158108_71.csv,mix ,ordinal,Konstantin Umansky was the first ambassador to be appointed after diplomatic relations were restored in 1942.,1,1
128,Q16158108_71.csv,mix ,count,There are a total of 16 distinct ambassadors listed in this table from the period 1924 to 1991.,1,1
129,Q16158108_71.csv,mix ,all,"All ambassadors presented their credentials within the same year as their appointment, with no exceptions noted in the provided data.",1,1
130,Q20427522_99.csv,mix ,superlative,Toba Batak is the language with the most folk songs listed.,1,1
131,Q20427522_99.csv,mix ,count,There are 4 folk songs in the list that have unknown authors.,1,1
132,Q20427522_99.csv,mix ,unique,Faododo Zega is the only author of a song from Nias language.,1,1
133,Q20427522_99.csv,mix ,comparative,There are more Batak songs than Toba Batak songs in the list.,0,1
134,Q20427522_99.csv,mix ,all,All Simalungun Batak songs have known authors.,0,0
135,Q4435999_30.csv,mix ,superlative,Vladimir Lavrov had the longest tenure as Ambassador from 15 October 1977 to 22 November 1983.,1,1
136,Q4435999_30.csv,mix ,unique,"Zoya Novozhilova is the only female ambassador listed in the table, serving from 7 July 1987 to 25 December 1991.",1,1
137,Q4435999_30.csv,mix ,negation,There were no gaps between the termination of one ambassador's term and the appointment of another as per the records provided.,1,1
138,Q4435999_30.csv,mix ,count,There are 12 different ambassadors listed in the table who served from 1946 to 1991.,0,1
139,Q4435999_30.csv,mix ,simple,Anatoly Chistyakov presented his credentials on 29 October 1968 and served until 29 March 1973.,1,1
140,Q15916742_64.csv,mix ,superlative,"Zhao Shoushan (1894–1965) was the first governor of the Qinghai Provincial People's Government, taking office in January 1950.",1,1
141,Q15916742_64.csv,mix ,count,"There were three different individuals who served as governor for less than a year: Sun Zuobin (June to December 1954), Sun Junyi (March to June 1958), and Yang Chuantang (October 2003 to December 2004).",1,1
142,Q15916742_64.csv,mix ,comparative,"Wang Zhao served longer as the governor of Qinghai from June 1962 to March 1967 compared to his predecessor Yuan Renyuan, who served from June 1958 to June 1962.",1,0
143,Q15916742_64.csv,mix ,unique,"All governors of the Qinghai Provincial People's Government listed in the table belong to the Chinese Communist Party, indicating a uniform political affiliation.",1,1
144,Q15916742_64.csv,mix ,ordinal,"Liu Ning (born 1962) was the 21st governor of the Qinghai Provincial People's Government, serving from August 7, 2018 to July 22, 2020.",1,1
145,Q18477415_78.csv,mix ,count,There are 5 Brazilian cardinals who were elevated during the papacy of Paul VI.,1,1
146,Q18477415_78.csv,mix ,superlative,"The most recent elevation to cardinalate for a Brazilian was in 2024, with Jaime Spengler being appointed by Pope Francis.",1,1
147,Q18477415_78.csv,mix ,comparative,Paul VI elevated more cardinals from the Archdiocese of São Paulo than any other archdiocese.,1,1
148,Q18477415_78.csv,mix ,unique,"There are no Brazilian cardinals who served in both the Archdiocese of Rio de Janeiro and the Archdiocese of Aparecida, except for Frei Aloísio Lorscheider.",1,0
149,Q18477415_78.csv,mix ,aggregation,The average lifespan of the first five Brazilian cardinals is 82 years.,1,1
150,Q5944564_35.csv,mix ,ordinal,"The 16th day of the Zoroastrian month is dedicated to Mithra, which represents keeping divine covenant and friendship.",1,1
151,Q5944564_35.csv,mix ,count,"There are three days in the Zoroastrian month that are named after Dadvah Ahura Mazdā (Creator), specifically on the 1st, 8th, and 15th days.",1,1
152,Q5944564_35.csv,mix ,comparative,The day associated with Fire (Ātar) is listed before the day associated with Water (Āpō).,1,1
153,Q5944564_35.csv,mix ,unique,There are no two days in the Zoroastrian month that share the same common name.,1,1
154,Q5944564_35.csv,mix ,simple,"The 28th day of the Zoroastrian month is named Zam, which means Earth.",1,1
155,Q774261_0.csv,mix ,count,There are 2 airports in the Gaza Strip that have been defunct.,1,1
156,Q774261_0.csv,mix ,unique,Jerusalem Atarot Airport is the only airport listed with both ICAO and IATA codes in the table.,0,0
157,Q774261_0.csv,mix ,simple,"Yasser Arafat International Airport is located in Rafah, Gaza Strip.",1,1
158,Q774261_0.csv,mix ,comparative,Gush Katif Airport ceased operations later than Yasser Arafat International Airport.,1,1
159,Q774261_0.csv,mix ,all,All airports listed from the West Bank are either disused or defunct.,1,1
160,Q17023233_76.csv,mix ,superlative,The 1982-83 Polio epidemic had the highest number of fatalities with 99 deaths.,1,1
161,Q17023233_76.csv,mix ,aggregation,"Typhoons caused a total of 764 fatalities between 1945 and 2000, according to the listed disasters.",1,1
162,Q17023233_76.csv,mix ,count,"There are four different types of disasters that occurred in New Taipei: mine disaster, train fire, typhoon, and epidemic.",0,1
163,Q17023233_76.csv,mix ,comparative,The 1951 East Rift Valley earthquakes resulted in fewer fatalities (85) compared to the 1946 Hsinhua earthquake (74).,0,0
164,Q17023233_76.csv,mix ,unique,"No two disasters listed have occurred in exactly the same location, indicating a wide geographic distribution of disaster impacts.",0,1
165,Q5491294_37.csv,mix ,superlative,Augustijn Gerhard Besier served the most terms as president with a total of six non-consecutive terms.,1,0
166,Q5491294_37.csv,mix ,ordinal,"François Ermerins was the second individual to serve as president, beginning his first term on 17 October 1798.",0,1
167,Q5491294_37.csv,mix ,count,There are a total of five different individuals who served as presidents in the Uitvoerend Bewind according to the table.,1,1
168,Q5491294_37.csv,mix ,comparative,"Anthonie Frederik Robbert Evert van Haersolte's last term as president, from 17 May 1801 to 16 June 1801, was longer than Albert Willem Hoeth's final term, which lasted from 17 April 1800 to 16 May 1800.",1,0
169,Q5491294_37.csv,mix ,unique,"Joannes Willem van Hasselt is the only president listed with an end date of 11 June 17999, which appears to be a typographical error in the table.",1,1
170,Q16158253_73.csv,mix ,superlative,"Vladimir Vinokurov served the longest term as the ambassador from March 14, 2016 to May 24, 2021.",1,1
171,Q16158253_73.csv,mix ,count,"There are a total of 9 Russian ambassadors listed who have served in Jamaica since December 25, 1991.",0,0
172,Q16158253_73.csv,mix ,ordinal,"Igor Lebedev was the fifth Russian ambassador to Jamaica, serving from February 28, 2005 to March 24, 2006.",1,1
173,Q16158253_73.csv,mix ,simple,"Viktor Zotin's term as ambassador began on December 14, 2006 and ended on February 20, 2012.",1,1
174,Q16158253_73.csv,mix ,comparative,"Sergei Petrovich has a shorter tenure than his predecessor Vladimir Polyenov, as of the last update in the table.",1,0
175,Q9373876_56.csv,mix ,superlative,The Hanza Tower is the tallest building in Szczecin at 125 meters.,1,1
176,Q9373876_56.csv,mix ,aggregation,"The total height of all buildings listed from Warsaw is 3,079.4 meters.",1,1
177,Q9373876_56.csv,mix ,comparative,The Varso Tower in Warsaw is taller than the Hanza Tower in Szczecin by 185 meters.,1,1
178,Q9373876_56.csv,mix ,ordinal,Hanza Tower is the 26th tallest building listed in this table.,1,1
179,Q9373876_56.csv,mix ,unique,There are no two buildings of exactly the same height and in the same city in this list.,1,1
180,Q16158097_68.csv,mix ,superlative,"Luka Palamarchuk had the longest tenure as the Russian ambassador to Morocco, serving from August 13, 1965, to October 25, 1972.",1,1
181,Q16158097_68.csv,mix ,ordinal,"Yuri Rybakov was the eighth and last listed Russian ambassador to Morocco in this dataset, appointed in 1990.",1,1
182,Q16158097_68.csv,mix ,negation,Yuri Rybakov did not receive a letter of credence according to the available data.,1,1
183,Q16158097_68.csv,mix ,count,There are eight different Russian ambassadors listed as having served in Morocco from 1958 to 1991.,1,0
184,Q16158097_68.csv,mix ,all,"All of the listed Russian ambassadors to Morocco, except Yuri Rybakov, received a letter of credence during their appointment.",1,1
185,Q3249894_14.csv,mix ,superlative,"The longest-serving government during the Kingdom of Italy's transitional constitutional period was the Bonomi III government, which lasted for 189 days.",1,0
186,Q3249894_14.csv,mix ,aggregation,The total number of governments led by Alcide De Gasperi across all legislatures is seven.,1,1
187,Q3249894_14.csv,mix ,comparative,The duration of the Badoglio I government (267 days) was longer than that of the Bonomi II government (175 days).,1,1
188,Q3249894_14.csv,mix ,ordinal,"The first government to be formed in the 2nd legislature was led by Alcide De Gasperi, known as De Gasperi VIII.",1,1
189,Q3249894_14.csv,mix ,unique,All governments listed from the Kingdom of Italy's transitional constitutional period until the 4th legislature were part of the DC (Christian Democracy) party or its alliances.,1,1
190,Q2120629_7.csv,mix ,superlative,Jan Peter Balkenende served the longest term in office from 19 May 1998 until 22 May 2002 among all listed members.,1,1
191,Q2120629_7.csv,mix ,count,"There are 5 members who assumed office on 25 August 1998: Thanasis Apostolou, Marijke Augusteijn-Esser, Eric Balemans, Oussama Cherribi, and Philippe Brood.",1,1
192,Q2120629_7.csv,mix ,comparative,"Jozias van Aartsen left office earlier than Karin Adelmund, both on 3 August 1998, but Jozias started his term before Karin.",1,1
193,Q2120629_7.csv,mix ,unique,There are no two members from the SGP (Reformed Political Party) listed in this table; Koos van den Berg is the only representative.,0,1
194,Q2120629_7.csv,mix ,all,"All members of the VVD party who started their term on 25 August 1998 left office on 22 May 2002, including Oussama Cherribi and Philippe Brood.",0,0
195,Q15895936_62.csv,mix ,simple,"The 'Life Tour' had an attendance of 4,150,000.",0,1
196,Q15895936_62.csv,mix ,aggregation,The total number of shows across all tours is 523.,1,1
197,Q15895936_62.csv,mix ,comparative,The 'Nowhere World Tour' had more shows (104) than the 'Life Tour' (122).,1,0
198,Q15895936_62.csv,mix ,superlative,The 'Back to That Day Tour' is the only ongoing tour listed in the table.,1,1
199,Q15895936_62.csv,mix ,count,There are 8 different tours listed in the table.,1,1
200,Q10873224_54.csv,mix ,count,There are 3 female members from Hunan province.,1,1
201,Q10873224_54.csv,mix ,superlative,"Mao Zedong is the oldest member of the 9th Central Committee, born in 1893.",1,1
202,Q10873224_54.csv,mix ,unique,"There is only one Mongolian ethnic member in the 9th Central Committee, Baori Ledai.",1,1
203,Q10873224_54.csv,mix ,all,All members of the 9th Central Committee who are from Jiangxi province were born before 1920.,0,0
204,Q10873224_54.csv,mix ,comparative,"Dong Biwu, born in Hubei, joined the party earlier than any other member listed from Hubei.",0,1
205,Q131542201_3060.csv,mix ,count,There are 4 episodes directed by Hannah Ayoubi in the StuGo series.,1,1
206,Q131542201_3060.csv,mix ,comparative,Erica Jones has more director credits (5) than Steve Wolfhard (4) in the StuGo series.,1,1
207,Q131542201_3060.csv,mix ,unique,"There are 6 different storyboard artists credited in the StuGo series, indicating a diverse team of visual storytellers.",1,1
208,Q131542201_3060.csv,mix ,ordinal,"The first episode to be officially released on January 19, 2025, is 'Diorama Drama', directed by Erica Jones.",1,1
209,Q131542201_3060.csv,mix ,simple,"Episode 'Moon Moon' (no. 6) was storyboarded by Madeleine Flores and Sonja von Marensdorff and released on January 26, 2025.",1,1
210,Q132178451_3043.csv,mix ,superlative,"The strongest earthquake recorded was a magnitude 6.7 off the coast of Southland, New Zealand on February 25.",1,1
211,Q132178451_3043.csv,mix ,aggregation,The average depth of all earthquakes listed in the table is approximately 30 kilometers.,1,0
212,Q132178451_3043.csv,mix ,comparative,"The earthquake in Indonesia, South Sulawesi on February 7 had a higher Modified Mercalli Intensity (MMI) than the one in Chile, Antofagasta on February 6.",0,1
213,Q132178451_3043.csv,mix ,count,There were three earthquakes with a magnitude greater than or equal to 6.0 in the dataset.,1,1
