,csv_ids,domain,label,prediction,TAPEX,TAPAS
48,2-1123180-2.html.csv,sport,simple,Damon Hill started from the first grid position but finished third with a time of +8.206 seconds behind the winner.,1,0
49,2-1123180-2.html.csv,sport,unique,"There are 3 drivers who retired due to collisions: Derek Warwick, Riccardo Patrese and Mark Blundell.",1,1
50,1-2419754-1.html.csv,sport,all,All institutions in the table left the conference in 1995.,1,1
51,1-2419754-1.html.csv,sport,superlative,The university of cincinnati has the highest enrollment with 41357 students.,1,1
52,1-2419754-1.html.csv,sport,comparative,DePaul University has a higher enrollment than Marquette University.,1,1
53,1-2419754-1.html.csv,sport,count,There are two public institutions in the table.,1,1
54,1-2419754-1.html.csv,sport,simple,"The university of memphis tigers are located in memphis , tennessee.",1,1
55,2-17746881-1.html.csv,sport,surface,DUMMY,1,1
56,2-17746881-1.html.csv,sport,surface,DUMMY,1,1
57,2-17746881-1.html.csv,sport,surface,DUMMY,1,1
58,2-17746881-1.html.csv,sport,surface,DUMMY,1,1
59,2-17746881-1.html.csv,sport,surface,DUMMY,1,1
60,1-23157997-13.html.csv,sport,superlative,Tom Zirbel achieved the highest number of general classification wins.,1,1
61,1-23157997-13.html.csv,sport,count,There are two main competitors in the mountains classification: Kenneth Hanson and Chad Gerlach.,1,1
62,1-23157997-13.html.csv,sport,superlative,"Thomas Soladay was the most consistent points classification winner, appearing in every stage from 2 onwards.",1,1
63,1-23157997-13.html.csv,sport,unique,The team Bissell is the only team classification winner across all stages.,1,1
64,1-23157997-13.html.csv,sport,ordinal,"Lucas Sebastian Haedo was the second winner to appear more than once in the race, with victories in stages 2 and 4.",0,0
65,2-187504-13.html.csv,sport,superlative,The Soviet Union achieved the highest number of gold medals (11) in the 1988 Winter Olympics.,1,1
66,2-187504-13.html.csv,sport,comparative,East Germany secured more total medals (25) than Switzerland (15).,1,1
67,2-187504-13.html.csv,sport,count,There are 3 nations that won at least 10 total medals in the 1988 Winter Olympics.,1,1
68,2-187504-13.html.csv,sport,ordinal,Canada is ranked 13th with zero gold medals in the 1988 Winter Olympics.,1,1
69,2-187504-13.html.csv,sport,unique,"Switzerland is the only nation in the table with equal numbers of gold, silver, and bronze medals (5 each).",1,1
70,2-18855244-2.html.csv,mix,superlative,"Michael Phelps has the highest medal count in the table, with a total of 22 medals.",1,1
71,2-18855244-2.html.csv,mix,count,"There are 5 different nations represented in the table: United States, France, Greece, Germany, Finland, Italy, Soviet Union.",1,1
72,2-18855244-2.html.csv,mix,simple,Ray Ewry is an athlete from the United States who won medals in athletics events.,1,1
73,2-18855244-2.html.csv,mix,ordinal,The first athlete to achieve a medal count of 10 or more is Carl Osburn with 11 medals.,1,1
74,2-18855244-2.html.csv,mix,unique,Shooting is the unique sport with only Carl Osburn and Ray Ewry as participants from United States in the table.,0,0
75,2-14076898-4.html.csv,sport,superlative,The team with the highest points (12) achieved a goal difference of +41.,1,1
76,2-14076898-4.html.csv,sport,comparative,Teams with more draws tend to have fewer points compared to those with no draws.,0,0
77,2-14076898-4.html.csv,sport,count,There are 3 teams that lost exactly 2 games in the tournament.,0,1
78,2-14076898-4.html.csv,sport,ordinal,The team with the second highest goal difference (41-19) also has one of the highest point totals (10).,0,0
79,2-14076898-4.html.csv,sport,simple,All teams played exactly 7 games each during the championship.,1,1
80,2-16045118-20.html.csv,mix,count,There are 3 wins by Diana Ross in the table.,0,1
81,2-16045118-20.html.csv,mix,superlative,The most recent winner before 2010 is Whoopi Goldberg for 'Best Actress - Drama' in 1986.,1,0
82,2-16045118-20.html.csv,mix,comparative,Halle Berry has more nominations (2) than wins (1) in the table.,1,1
83,2-16045118-20.html.csv,mix,unique,There are no two different actors from the same motion picture winning awards in the table.,1,1
84,2-16045118-20.html.csv,mix,simple,Diana Ross won the award for 'New Star - Actress' in 1973.,1,1
85,2-10234157-2.html.csv,sport,superlative,Danny Cipriani has the most tries with 6.,1,1
86,2-10234157-2.html.csv,sport,negation,Charlie Hodgson did not score any tries.,1,1
87,2-10234157-2.html.csv,sport,count,There are 2 players who scored zero drop goals (Danny Cipriani and Olly Barkley).,1,1
88,2-10234157-2.html.csv,sport,comparative,Andy Goode scored more points than Charlie Hodgson.,1,1
89,2-10234157-2.html.csv,sport,ordinal,Ryan Lamb is the fifth highest point scorer with 152 points.,0,0
90,2-11963735-4.html.csv,sport,superlative,"Allen Iverson achieved the highest score in a single game, scoring 51 points against the Lakers on December 5, 2007.",1,1
91,2-11963735-4.html.csv,sport,aggregation,"The average attendance across all games was approximately 17,308 spectators.",1,1
92,2-11963735-4.html.csv,sport,negation,There were no games where the Nuggets scored more than 125 points at home during the season.,1,1
93,2-11963735-4.html.csv,sport,comparative,Allen Iverson had a higher average score in home games compared to Carmelo Anthony during the season.,1,1
94,2-11963735-4.html.csv,sport,count,There were 5 games where Allen Iverson was not the leading scorer for the Nuggets.,1,0
95,1-25030512-41.html.csv,politics,count,There are 7 Republican incumbents who were re-elected in the provided table data.,1,1
96,1-25030512-41.html.csv,politics,superlative,Bob Brady received the highest vote percentage among all candidates at 85.1%.,1,1
97,1-25030512-41.html.csv,politics,comparative,The average vote percentage for re-elected Democratic incumbents was higher than that for re-elected Republican incumbents.,0,0
98,1-25030512-41.html.csv,politics,ordinal,Mike Doyle's 77.0% vote share was the second-highest among re-elected Democratic incumbents.,0,0
99,1-25030512-41.html.csv,politics,surface,DUMMY,1,1
100,2-15177130-1.html.csv,sport,count,There are 3 instances of drivers retiring (race='ret') across all events.,1,1
101,2-15177130-1.html.csv,sport,superlative,The highest position achieved by any driver is 1st (Reg Parnell at Goodwood Trophy in 1950).,1,1
102,2-15177130-1.html.csv,sport,comparative,Reg Parnell achieved more top-5 finishes than Peter Walker.,1,1
103,2-15177130-1.html.csv,sport,ordinal,"The first event where a driver retired was the BRDC qualifying heat on June 26, 1950 (Raymond Sommer).",1,1
104,2-15177130-1.html.csv,sport,negation,No driver achieved a position higher than 7th in any event.,1,1
105,2-17337904-12.html.csv,mix,count,There are 4 different royal houses mentioned (excluding '-').,1,1
106,2-17337904-12.html.csv,mix,superlative,The most common title among the leaders is marquis.,1,1
107,2-17337904-12.html.csv,mix,unique,All leaders listed have the type 'sovereign'.,1,1
108,2-17337904-12.html.csv,mix,comparative,Qin has more leaders than any other state listed.,1,1
109,2-17337904-12.html.csv,mix,all,All leaders from Jin have the title marquis.,1,0
110,1-25847911-1.html.csv,culture,superlative,The episode with the highest rating is 'English Showdown! Fight for Stupid 6' with a rating of 17.9%.,1,1
111,1-25847911-1.html.csv,culture,aggregation,The average rating across all episodes in the table is approximately 15.84%.,1,1
112,1-25847911-1.html.csv,culture,comparative,Episode 'Don't Cry! It's Your Life!' has a higher rating than 'Know Your Weaknesses!'.,1,1
113,1-25847911-1.html.csv,culture,count,There are 9 episodes in total listed in the table.,0,1
114,1-25847911-1.html.csv,culture,unique,Each episode title and its translation are unique within the given data set.,1,1
115,2-15029747-1.html.csv,culture,unique,There are 3 different award ceremonies in which Brandi Love was nominated or won an award in 2013.,1,0
116,2-15029747-1.html.csv,culture,count,Brandi Love received a total of 5 nominations and wins across various awards in 2013.,0,0
117,2-15029747-1.html.csv,culture,superlative,The highest number of award nominations in 2013 for Brandi Love was in the AVN Awards with 2 nominations.,1,1
118,2-15029747-1.html.csv,culture,negation,"Brandi Love did not win any award at the XBIZ Award in 2013, only received a nomination.",1,1
119,2-15029747-1.html.csv,culture,simple,"In 2013, Brandi Love was nominated for MILF/Cougar Performer of the Year at the AVN Awards.",1,1
120,2-11713403-3.html.csv,sport,superlative,Jacques Rumph had the longest reception at 44 yards.,1,1
121,2-11713403-3.html.csv,sport,aggregation,The total number of touchdowns scored by all players in the season is 87.,1,1
122,2-11713403-3.html.csv,sport,negation,Chris Jackson did not have the longest reception.,0,1
123,2-11713403-3.html.csv,sport,ordinal,"Rob Carey ranked first in average yards per reception with 12.5, followed by Chris Jackson with 12.1.",1,0
124,2-11713403-3.html.csv,sport,count,There are 6 players who did not score any touchdowns this season.,1,1
125,2-18025901-1.html.csv,sport,superlative,The highest attendance was at St Andrew's with 25841 spectators.,1,1
126,2-18025901-1.html.csv,sport,unique,There are 5 distinct winners in the given table.,1,1
127,2-18025901-1.html.csv,sport,comparative,Wolverhampton Wanderers won by a larger goal margin compared to most other winners who won by one or via penalties.,0,1
128,2-18025901-1.html.csv,sport,ordinal,The first match to be decided by a penalty shootout was on 5 August 1972 between Birmingham City and Stoke City.,1,1
129,2-18025901-1.html.csv,sport,aggregation,"The average attendance across all matches was approximately 14,695 spectators.",1,1
130,1-24584486-1.html.csv,sport,aggregation,James Calado won a total of 23 races across all seasons.,1,0
131,1-24584486-1.html.csv,sport,comparative,James Calado achieved more wins in the British Formula Renault 2.0 Winter Series (3 wins) than in any other single series in 2008.,0,0
132,1-24584486-1.html.csv,sport,superlative,The highest number of poles James Calado achieved in a single season was 10 in the British Formula Renault 2.0 series during 2009.,1,1
133,1-24584486-1.html.csv,sport,count,James Calado participated in 9 different series across all seasons.,1,0
134,1-24584486-1.html.csv,sport,ordinal,"In 2008, James Calado finished first in the British Formula Renault 2.0 Winter Series and Portuguese Formula Renault 2.0 Winter Series.",1,1
135,2-10750694-19.html.csv,sport,unique,All matches had different crowd counts.,1,0
136,2-10750694-19.html.csv,sport,superlative,Richmond scored the highest home team points with 101.,1,1
137,2-10750694-19.html.csv,sport,comparative,"On average, home teams scored more than away teams by approximately 17.33 points.",1,1
138,2-10750694-19.html.csv,sport,negation,No away team scored more than 82 points in their match.,1,0
139,2-10750694-19.html.csv,sport,simple,"All matches were played on August 30, 1952.",1,1
140,2-17832085-4.html.csv,sport,superlative,Hércules CF achieved the highest goal difference of +20 in the league.,1,1
141,2-17832085-4.html.csv,sport,comparative,"Real Valladolid scored more goals (49) than any other team in the league, despite not winning the most games.",1,1
142,2-17832085-4.html.csv,sport,aggregation,The average number of goals scored per game for the entire league is approximately 2.17 goals per team per game (total goals for divided by total games played across all teams).,1,1
143,2-17832085-4.html.csv,sport,negation,"CD Badajoz did not win any games away from home, as they only won a total of 4 games out of 30.",1,1
144,2-17832085-4.html.csv,sport,unique,"There is only one team in the league with a negative goal difference greater than -25, which is CD Badajoz with -36.",1,1
145,2-10774891-18.html.csv,sport,superlative,Essendon achieved the highest score of the day with 123 points.,1,1
146,2-10774891-18.html.csv,sport,count,There were 3 matches where the home team scored over 100 points.,1,1
147,2-10774891-18.html.csv,sport,unique,There are no duplicate venues in these match records.,0,0
148,2-10774891-18.html.csv,sport,negation,Hawthorn did not score a century in their match against Footscray.,1,1
149,2-10774891-18.html.csv,sport,ordinal,Melbourne achieved the second highest score among all teams in this dataset.,0,0
150,2-1825661-2.html.csv,mix,aggregation,"The total number of Mercedes-Benz W108 models built across all variants is 23,426.",1,1
151,2-1825661-2.html.csv,mix,superlative,"The model with the highest production count in the Mercedes-Benz W108 series is the 300sel 3.5 with 9,483 units built.",1,1
152,2-1825661-2.html.csv,mix,comparative,The engine in the 300sel 6.3 (6.3L M100 V8) is more powerful than the engines in other models listed in the table.,1,1
153,2-1825661-2.html.csv,mix,unique,There are five different production time periods represented by the various Mercedes-Benz W108 models.,1,0
154,2-1825661-2.html.csv,mix,simple,The Mercedes-Benz 300sel with chassis code w109.015 was produced from September 1965 to December 1967.,1,0
155,2-10361861-2.html.csv,sport,count,The Minnesota Vikings won 8 out of their 16 regular season games in the 1980 season.,0,1
156,2-10361861-2.html.csv,sport,superlative,"The game against the Detroit Lions on September 28, 1980, had the highest attendance with 80,291 spectators.",1,1
157,2-10361861-2.html.csv,sport,comparative,The Vikings' win against the Tampa Bay Buccaneers in week 14 had higher attendance than their loss against the same team in week 10.,1,1
158,2-10361861-2.html.csv,sport,simple,"In week 3, the Minnesota Vikings defeated the Chicago Bears with a score of 34 to 14.",1,1
159,2-10361861-2.html.csv,sport,ordinal,The first game of the season against the Atlanta Falcons was won by the Vikings with a narrow margin of 24 to 23.,1,1
160,2-10773616-16.html.csv,sport,superlative,The highest score achieved by any team in the 1954 VFL season was 13.12 (90) by Geelong against Hawthorn.,1,1
161,2-10773616-16.html.csv,sport,aggregation,"The total crowd count across all matches on August 14, 1954, was 124670.",1,1
162,2-10773616-16.html.csv,sport,comparative,"Carlton had a larger crowd attendance (29744) compared to Richmond's 24000 at their respective matches on August 14, 1954.",1,1
163,2-10773616-16.html.csv,sport,count,"There were 6 different venues where matches took place on August 14, 1954.",1,1
164,2-10773616-16.html.csv,sport,simple,"St Kilda scored 13.14 (92) against Fitzroy at Junction Oval on August 14, 1954.",1,1
165,2-1100124-1.html.csv,sport,simple,Game 3 had the highest attendance with 67101 spectators.,1,1
166,2-1100124-1.html.csv,sport,aggregation,"The average attendance across all games in the 1964 World Series was approximately 55,315.",1,1
167,2-1100124-1.html.csv,sport,superlative,Yankee Stadium (i) had the highest single-game attendance with 67101 spectators on October 10.,1,1
168,2-1100124-1.html.csv,sport,comparative,Games at Yankee Stadium (i) had higher attendances than games at Busch Stadium (i).,1,1
169,2-1100124-1.html.csv,sport,count,There were 4 games hosted at Yankee Stadium (i) and 3 games hosted at Busch Stadium (i).,1,1
170,2-11048203-1.html.csv,sport,aggregation,The average number of goals scored in these matches is approximately 1.78.,1,1
171,2-11048203-1.html.csv,sport,negation,Not all matches held at Amman resulted in a win or draw; there was one loss.,1,0
172,2-11048203-1.html.csv,sport,superlative,The highest number of goals scored in a single match was 5.,1,1
173,2-11048203-1.html.csv,sport,count,There were 4 matches won at the venue Amman.,1,1
174,2-11048203-1.html.csv,sport,comparative,There were more wins in qualification matches compared to friendly matches.,0,1
175,2-17324893-3.html.csv,sport,aggregation,The New York Rangers scored an average of 4.27 goals per game in November.,1,1
176,2-17324893-3.html.csv,sport,negation,The New York Rangers never lost to the Chicago Black Hawks in November.,1,0
177,2-17324893-3.html.csv,sport,superlative,"The highest-scoring game for the New York Rangers was against the California Golden Seals, where they scored 7 goals.",1,1
178,2-17324893-3.html.csv,sport,count,The New York Rangers played the Philadelphia Flyers twice in November.,1,1
179,2-17324893-3.html.csv,sport,comparative,The New York Rangers had a higher goal differential against the Vancouver Canucks (9-3 over two games) than against any other opponent in November.,1,1
180,2-1520959-1.html.csv,culture,superlative,"The oldest rollercoaster in Drayton Manor Theme Park is Buffalo Mountain Coaster, which opened in 1987.",1,1
181,2-1520959-1.html.csv,culture,count,There are 3 steel sit-down roller coasters at the park.,1,1
182,2-1520959-1.html.csv,culture,comparative,Ben 10 - Ultimate Mission is newer than The Shock Wave by 17 years.,1,1
183,2-1520959-1.html.csv,culture,ordinal,The first rollercoaster to open in Drayton Manor Theme Park was Buffalo Mountain Coaster in 1987.,1,1
184,2-1520959-1.html.csv,culture,simple,Troublesome Trucks Runaway Coaster is themed in Thomas Land and manufactured by Gerstlauer.,1,1
185,2-1235883-1.html.csv,sport,superlative,"In 1954, Scuderia Ferrari achieved the highest points of 2 in both of their entries.",1,1
186,2-1235883-1.html.csv,sport,aggregation,The total points scored by Scuderia Ferrari across all years is approximately 6.67.,1,0
187,2-1235883-1.html.csv,sport,count,There are two different chassis models from Scuderia Ferrari in 1954: the Ferrari 625 and 553.,1,1
188,2-1235883-1.html.csv,sport,comparative,Scuderia Ferrari scored higher points in 1954 compared to 1953 with a total of 4 points versus 0.,1,0
189,2-1235883-1.html.csv,sport,simple,"In 1957, Dr. Ing F Porsche KG entered the race with the Porsche 550RS F2 chassis and scored 0 points.",1,1
190,2-18813729-2.html.csv,culture,comparative,The year 2003 has twice as many entries as 2010.,0,0
191,2-18813729-2.html.csv,culture,count,There are two different remixes in the table.,1,1
192,2-18813729-2.html.csv,culture,superlative,Dead guys remix is associated with the most songs (4) in the table.,1,1
193,2-18813729-2.html.csv,culture,unique,There are exactly two unique remixes: 'dead guys remix' and 'dee - lux remix'.,1,1
194,2-18813729-2.html.csv,culture,simple,The artist texas released a song can't resist from the album red book in 2005.,1,1
195,2-180342-8.html.csv,mix,superlative,The tallest building in London is the Shard London Bridge at 306m (1004ft).,1,1
196,2-180342-8.html.csv,mix,count,There are four structures located in the City of London that have been the tallest buildings or structures at some point.,1,1
197,2-180342-8.html.csv,mix,negation,The White Tower did not reach above 90 feet (27 meters) in height despite being the tallest structure for nearly 200 years.,1,1
198,2-180342-8.html.csv,mix,comparative,"The Shard London Bridge is significantly taller than the Crystal Palace Transmitting Station, with a height difference of 87 meters (285 feet).",1,1
199,2-180342-8.html.csv,mix,simple,St Paul's Cathedral held the title as London's tallest structure for 219 years from 1710 to 1939.,0,1
200,2-12209065-5.html.csv,sport,superlative,The Baltimore Orioles had their highest attendance of 47785 on July 2 against the Phillies.,1,1
201,2-12209065-5.html.csv,sport,aggregation,The total attendance for the games listed is 1039263.,1,1
202,2-12209065-5.html.csv,sport,comparative,The Baltimore Orioles won more games than they lost during the period listed in the table.,1,1
203,2-12209065-5.html.csv,sport,unique,There are no two different opponents on July 4 in the given table.,0,1
204,2-12209065-5.html.csv,sport,simple,The Baltimore Orioles played against the Tigers six times between July 3 and July 6.,0,1
205,2-18662679-3.html.csv,sport,superlative,Australia achieved the fastest time with 5:36.20.,1,1
206,2-18662679-3.html.csv,sport,count,There are three teams that advanced to the semifinal B (sa/b).,1,1
207,2-18662679-3.html.csv,sport,comparative,Italy's team was slower than Australia by 0.22 seconds in their final time.,1,1
208,2-18662679-3.html.csv,sport,unique,All five countries represented in this table are distinct; none are repeated.,1,0
209,2-18662679-3.html.csv,sport,simple,The Czech Republic team had the slowest time at 6:00.98.,1,1
210,2-16570286-3.html.csv,sport,count,There are more Australian players (4) than English players (2) in the 1948 Ashes series.,1,1
211,2-16570286-3.html.csv,sport,superlative,"Ray Lindwall and Bill Johnston, both from Australia, have the highest number of wickets with 27 each in the 1948 Ashes series.",1,1
212,2-16570286-3.html.csv,sport,superlative,Jim Laker has the highest average (52.44) among all players in the 1948 Ashes series.,1,1
213,2-16570286-3.html.csv,sport,negation,"Keith Miller is not one of the top wicket-takers, as he only took 13 wickets despite playing all 5 matches in the series.",1,1
214,2-16570286-3.html.csv,sport,aggregation,The total number of wickets taken by all players combined in the 1948 Ashes series is 106.,1,1
215,2-17599325-1.html.csv,sport,superlative,Stan Jones achieved the most wins in the 1958 Australian Drivers' Championship.,0,1
216,2-17599325-1.html.csv,sport,count,There were two races held at Lowood circuit in 1958.,1,1
217,2-17599325-1.html.csv,sport,unique,Lowood is the only circuit where a winner won multiple times.,1,1
218,2-17599325-1.html.csv,sport,negation,No driver won more than twice in the 1958 Australian Drivers' Championship.,1,1
219,2-17599325-1.html.csv,sport,simple,"Jack Brabham won his only race in Orange, New South Wales on 27 January 1958.",1,1
220,2-1620397-5.html.csv,mix,count,The 5th Doctor has the most titles with 3 entries.,1,0
221,2-1620397-5.html.csv,mix,superlative,'The masters of luxor' is released latest in August 2012.,1,1
222,2-1620397-5.html.csv,mix,unique,'Power play' uniquely features both Victoria and Peri together.,1,1
223,2-1620397-5.html.csv,mix,ordinal,The first release in 2012 was 'the guardians of prophecy' in May.,1,1
224,2-1620397-5.html.csv,mix,simple,The 6th Doctor's title 'the first sontarans' features Sontarans and Rutans together.,1,1
225,2-14841421-2.html.csv,sport,superlative,Iran achieved the highest number of gold medals (9) and total medals (15).,1,1
226,2-14841421-2.html.csv,sport,unique,Indonesia and Chinese Taipei are the only countries tied in rank with identical medal counts.,1,1
227,2-14841421-2.html.csv,sport,count,"There are 4 countries that did not win any gold medals: Saudi Arabia, Japan, Chinese Taipei, and Indonesia.",1,1
228,2-14841421-2.html.csv,sport,ordinal,South Korea is the first country to have zero bronze medals while still ranking second overall.,1,1
229,2-14841421-2.html.csv,sport,comparative,China has more bronze medals (4) than silver (1).,1,1
230,2-13189034-1.html.csv,culture,surface,DUMMY,0,1
231,2-13189034-1.html.csv,culture,surface,DUMMY,0,1
232,2-13189034-1.html.csv,culture,surface,DUMMY,0,1
233,2-13189034-1.html.csv,culture,surface,DUMMY,0,1
234,2-13189034-1.html.csv,culture,surface,DUMMY,0,1
235,2-11902366-4.html.csv,sport,superlative,The New Jersey Devils achieved their highest score in a game against Pittsburgh on November 21 with a score of 6-2.,0,0
236,2-11902366-4.html.csv,sport,aggregation,"The average attendance across all games was approximately 15,800 spectators.",1,1
237,2-11902366-4.html.csv,sport,negation,New Jersey did not win any games away against New York teams in November.,1,0
238,2-11902366-4.html.csv,sport,comparative,The New Jersey Devils scored more goals at home than away on average during the given period.,1,1
239,2-11902366-4.html.csv,sport,unique,Every game had a different attendance count with no duplicates.,1,0
240,1-2417308-3.html.csv,politics,count,There are 5 states listed in the table.,1,1
241,1-2417308-3.html.csv,politics,simple,"John Parker Hale (R) became the successor for New Hampshire on July 30, 1855.",1,1
242,1-2417308-3.html.csv,politics,ordinal,New Hampshire was the first state to have its successor installed formally.,1,1
243,1-2417308-3.html.csv,politics,all,All states listed in the table had vacancies due to the legislature failing to elect on time.,1,1
244,1-2417308-3.html.csv,politics,unique,Each state listed has a unique successor with distinct names and political affiliations.,1,1
245,2-10790651-10.html.csv,sport,superlative,The highest home team score in the table is 172 points by Geelong.,1,1
246,2-10790651-10.html.csv,sport,comparative,"Essendon's home team scored 78 points, which is lower than the away team Carlton's 140 points.",0,1
247,2-10790651-10.html.csv,sport,count,There are six matches listed in the table for the 1935 VFL season on June 29th.,1,1
248,2-10790651-10.html.csv,sport,unique,"The only venue with a crowd of over 20,000 is Punt Road Oval with 25,000 spectators.",1,0
249,2-10790651-10.html.csv,sport,aggregation,The total home team score across all matches is 694 points.,1,1
250,2-11739153-7.html.csv,sport,comparative,Minnesota's home wins outnumbered their away wins during the season.,1,1
251,2-11739153-7.html.csv,sport,aggregation,The average attendance for games in February was 17806 spectators.,1,1
252,2-11739153-7.html.csv,sport,superlative,Backstrom had the most starts as goalie with 12 appearances compared to Harding's 4 starts.,1,0
253,2-11739153-7.html.csv,sport,count,Minnesota won 3 games by a margin of one goal.,1,1
254,2-11739153-7.html.csv,sport,unique,"The decision column has two unique values, indicating that there were only two starting goalies for the Minnesota Wild during this period.",0,0
255,2-10897046-5.html.csv,sport,count,There are 30 players from Canada in the table.,0,0
256,2-10897046-5.html.csv,sport,unique,The only player from Russia drafted at pick numbers between 62 and 91 is Igor Bobkov.,0,1
257,2-10897046-5.html.csv,sport,superlative,The highest draft pick from Sweden is Anders Nilsson at pick number 62.,1,1
258,2-10897046-5.html.csv,sport,count,There are 5 players who played in the United States Hockey League before being drafted.,0,1
259,2-10897046-5.html.csv,sport,comparative,"Canada has more drafted players (30) compared to Sweden, which has only 2.",1,1
260,2-18060467-5.html.csv,sport,superlative,Darren Clarke achieved the lowest score (133) in the tournament.,1,1
261,2-18060467-5.html.csv,sport,count,There are 8 players from the United States in the tournament.,0,0
